EnsembleID,S518NP,P3005NP,P3185NP,P3190NP,P3236NP,P3071NP
ENSG00000183856,1.153799778,0.491495743,2.440884036,1.770364417,1.118199498,0.491495743
ENSG00000183864,0.491495743,5.394743376,3.752473184,4.552524357,4.028623673,4.740623486
ENSG00000183873,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743,1.977737121
ENSG00000183876,1.949785482,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000183878,1.153799778,0.491495743,1.773077512,0.491495743,0.491495743,0.491495743
ENSG00000183888,2.660024991,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000183889,0.491495743,0.491495743,0.491495743,1.770364417,0.491495743,0.491495743
ENSG00000183891,4.621374605,2.771436164,1.773077512,1.268225633,2.672984976,0.491495743
ENSG00000183914,2.140526949,3.253816588,2.440884036,2.142135943,2.277317989,3.528232095
ENSG00000183918,0.491495743,3.253816588,4.427948733,4.125146636,2.983164683,4.597025657
ENSG00000183921,2.889971798,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000183929,0.964924616,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000183935,0.491495743,2.041553926,0.491495743,1.268225633,0.83861323,1.977737121
ENSG00000183943,0.491495743,4.833687412,5.448115975,5.715512814,4.693839937,4.871213364
ENSG00000183955,3.938325956,2.771436164,4.28637771,4.552524357,4.094698363,3.81456408
ENSG00000183960,0.491495743,2.041553926,0.491495743,0.491495743,1.352299484,1.977737121
ENSG00000183963,0.491495743,2.771436164,2.440884036,3.852163487,4.487966967,4.258204254
ENSG00000183971,1.844040484,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000183978,5.205540668,2.041553926,2.440884036,3.748342975,2.583770537,3.81456408
ENSG00000183979,4.279907704,0.491495743,0.491495743,0.491495743,1.118199498,0.491495743
ENSG00000183981,1.470433385,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000184005,0.491495743,2.041553926,0.491495743,1.268225633,1.352299484,0.491495743
ENSG00000184007,0.491495743,8.826994828,9.001221836,8.947654512,9.516147042,9.425860507
ENSG00000184009,0.964924616,10.22514778,10.47352518,10.33756648,10.48311683,10.45854564
ENSG00000184012,1.949785482,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000184014,0.491495743,6.416948686,5.994929239,6.057117365,7.087683108,5.204209196
ENSG00000184029,0.964924616,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000184032,9.113078989,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000184033,10.56492176,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000184047,0.747543474,3.253816588,2.895625316,3.515182447,3.116372234,1.977737121
ENSG00000184055,6.678451774,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000184056,0.491495743,2.041553926,0.491495743,1.268225633,3.350746063,3.170636651
ENSG00000184060,0.491495743,3.903118235,2.895625316,3.636467861,3.295624694,3.170636651
ENSG00000184076,3.220913249,5.298647272,5.154152048,5.967483002,5.759716374,6.274099312
ENSG00000184083,0.491495743,0.491495743,0.491495743,2.437467618,2.277317989,1.977737121
ENSG00000184084,3.963793765,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000184100,2.386347545,2.771436164,1.773077512,1.770364417,1.118199498,0.491495743
ENSG00000184106,5.162196722,0.491495743,0.491495743,1.268225633,1.553663305,0.491495743
ENSG00000184110,5.404643872,4.349280359,3.752473184,3.236936377,2.488673413,1.977737121
ENSG00000184111,1.470433385,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000184113,0.491495743,2.771436164,4.427948733,3.074702331,5.050827062,4.437538838
ENSG00000184115,1.153799778,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000184117,0.491495743,2.771436164,3.51922813,4.125146636,2.158766942,3.170636651
ENSG00000184148,3.418043975,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000184154,0.491495743,0.491495743,3.240861564,0.491495743,1.73033331,0.491495743
ENSG00000184155,4.451748154,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000184160,0.491495743,0.491495743,0.491495743,1.268225633,0.491495743,0.491495743
ENSG00000184162,0.491495743,0.491495743,3.51922813,2.142135943,1.887709792,1.977737121
ENSG00000184163,0.491495743,0.491495743,0.491495743,1.268225633,0.491495743,0.491495743
ENSG00000184164,2.22720522,2.041553926,2.440884036,2.437467618,3.051305335,3.528232095
ENSG00000184178,0.491495743,6.322369514,7.573847587,5.990419067,8.223689678,7.418751628
ENSG00000184182,0.491495743,5.797677391,7.068162158,6.80359349,7.211970821,6.942309509
ENSG00000184194,1.844040484,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000184203,0.491495743,5.649720085,5.994929239,6.012996192,5.336769608,5.389960554
ENSG00000184205,4.319902222,4.529432785,5.513116786,5.14972242,5.739205174,4.990957457
ENSG00000184206,4.773138813,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000184207,0.491495743,2.771436164,0.491495743,1.770364417,2.488673413,0.491495743
ENSG00000184208,0.964924616,5.569632511,4.427948733,4.205755876,3.552312346,2.69412117
ENSG00000184209,0.491495743,4.689565934,4.28637771,4.881806234,4.359474171,4.871213364
ENSG00000184210,4.829639641,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000184216,2.386347545,5.084818068,4.675192218,5.540078094,4.982663275,5.101519966
ENSG00000184220,0.491495743,2.771436164,2.895625316,4.125146636,2.83639491,3.528232095
ENSG00000184221,1.606006813,0.491495743,0.491495743,1.770364417,1.73033331,0.491495743
ENSG00000184224,4.487306534,0.491495743,0.491495743,1.268225633,0.491495743,0.491495743
ENSG00000184226,3.178035596,4.529432785,3.51922813,4.423638414,4.487966967,0.491495743
ENSG00000184232,5.485995303,2.771436164,0.491495743,2.142135943,2.277317989,0.491495743
ENSG00000184254,1.729927308,0.491495743,0.491495743,1.268225633,0.491495743,0.491495743
ENSG00000184260,1.153799778,5.797677391,5.634941779,5.715512814,4.487966967,5.300072318
ENSG00000184270,0.491495743,3.903118235,4.129387603,4.423638414,3.848845623,4.053370258
ENSG00000184271,2.048306209,2.041553926,2.440884036,2.142135943,3.23831334,0.491495743
ENSG00000184277,6.520089035,2.041553926,3.953204495,2.682494716,3.923465929,3.81456408
ENSG00000184281,0.747543474,2.771436164,3.240861564,3.236936377,2.672984976,2.69412117
ENSG00000184292,3.558394758,2.041553926,0.491495743,0.491495743,1.553663305,1.977737121
ENSG00000184293,0.491495743,0.491495743,2.440884036,2.142135943,1.887709792,0.491495743
ENSG00000184304,1.153799778,0.491495743,0.491495743,0.491495743,0.491495743,1.977737121
ENSG00000184305,4.744036347,2.041553926,2.895625316,3.515182447,3.403838674,1.977737121
ENSG00000184307,0.491495743,0.491495743,0.491495743,1.268225633,2.029594888,2.69412117
ENSG00000184313,2.835829041,0.491495743,1.773077512,0.491495743,0.491495743,0.491495743
ENSG00000184319,0.491495743,2.771436164,4.28637771,3.515182447,2.488673413,0.491495743
ENSG00000184330,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000184343,2.308969626,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000184357,0.491495743,5.394743376,4.981154639,5.410023556,3.959376938,4.871213364
ENSG00000184361,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000184363,0.491495743,0.491495743,0.491495743,1.268225633,0.491495743,1.977737121
ENSG00000184368,0.491495743,0.491495743,1.773077512,1.770364417,2.583770537,0.491495743
ENSG00000184371,0.491495743,0.491495743,1.773077512,1.268225633,3.23831334,0.491495743
ENSG00000184374,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743,1.977737121
ENSG00000184378,7.119075715,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000184381,0.491495743,0.491495743,1.773077512,1.268225633,3.552312346,1.977737121
ENSG00000184384,0.491495743,5.084818068,5.233446251,5.189909219,5.390369581,4.871213364
ENSG00000184385,0.491495743,0.491495743,0.491495743,1.770364417,0.491495743,0.491495743
ENSG00000184388,0.747543474,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000184389,0.491495743,0.491495743,0.491495743,0.491495743,1.352299484,0.491495743
ENSG00000184402,0.491495743,2.771436164,0.491495743,1.268225633,2.488673413,0.491495743
ENSG00000184408,6.161375533,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000184428,0.491495743,3.614691438,3.752473184,4.552524357,3.051305335,3.81456408
ENSG00000184432,0.491495743,5.72559465,5.448115975,5.871908583,5.193351175,5.300072318
ENSG00000184434,2.22720522,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000184436,0.491495743,3.903118235,2.440884036,3.852163487,2.583770537,1.977737121
ENSG00000184441,0.491495743,2.041553926,0.491495743,1.268225633,1.553663305,0.491495743
ENSG00000184445,0.491495743,3.903118235,4.981154639,4.72653942,4.947334346,4.871213364
ENSG00000184451,4.037605937,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000184454,6.934966376,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000184465,1.949785482,0.491495743,0.491495743,0.491495743,2.672984976,0.491495743
ENSG00000184470,0.491495743,3.614691438,2.895625316,1.770364417,2.672984976,1.977737121
ENSG00000184471,4.555897359,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000184481,0.491495743,4.833687412,5.513116786,5.189909219,4.911118514,5.958708437
ENSG00000184486,1.729927308,2.041553926,0.491495743,0.491495743,1.118199498,0.491495743
ENSG00000184489,3.220913249,0.491495743,3.240861564,3.748342975,3.848845623,3.528232095
ENSG00000184492,3.418043975,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000184497,0.491495743,0.491495743,2.440884036,1.268225633,1.73033331,0.491495743
ENSG00000184500,0.491495743,5.569632511,6.553886699,7.157787634,8.639337842,8.48597912
ENSG00000184502,3.686294071,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000184507,0.491495743,2.041553926,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000184508,4.699251393,2.771436164,0.491495743,2.437467618,1.553663305,3.170636651
ENSG00000184515,0.491495743,0.491495743,3.953204495,3.074702331,0.83861323,0.491495743
ENSG00000184517,0.491495743,2.771436164,2.895625316,3.074702331,2.158766942,2.69412117
ENSG00000184523,5.979811803,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000184530,0.491495743,0.491495743,0.491495743,0.491495743,1.118199498,0.491495743
ENSG00000184545,0.491495743,2.041553926,0.491495743,1.268225633,0.491495743,1.977737121
ENSG00000184557,3.591448198,2.041553926,2.895625316,4.780173302,5.336769608,4.258204254
ENSG00000184564,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743,2.69412117
ENSG00000184574,0.491495743,4.689565934,4.129387603,4.489520191,6.240258001,3.528232095
ENSG00000184575,3.342392409,4.529432785,4.886198644,4.9300581,3.810036379,4.990957457
ENSG00000184584,0.491495743,2.041553926,2.440884036,2.142135943,3.455046577,3.170636651
ENSG00000184588,0.491495743,3.253816588,4.886198644,5.304160222,5.620864237,4.437538838
ENSG00000184602,3.655366457,6.272648365,8.205286684,7.889060279,9.137486878,8.845022921
ENSG00000184608,6.087997349,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000184611,3.558394758,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000184612,5.835519952,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000184613,0.491495743,0.491495743,0.491495743,2.142135943,2.83639491,0.491495743
ENSG00000184617,6.92203165,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000184619,0.491495743,0.491495743,0.491495743,1.770364417,1.352299484,0.491495743
ENSG00000184624,1.320785797,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000184634,0.491495743,5.72559465,5.154152048,5.769550583,6.094466332,4.437538838
ENSG00000184635,3.886000568,0.491495743,1.773077512,3.748342975,2.672984976,3.170636651
ENSG00000184640,0.491495743,8.682168438,8.291187448,8.560092226,7.309103889,7.742578851
ENSG00000184661,5.385925453,2.771436164,2.440884036,2.891885759,2.757002329,1.977737121
ENSG00000184669,0.747543474,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000184672,8.254027943,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000184675,0.491495743,2.771436164,2.440884036,1.268225633,2.583770537,1.977737121
ENSG00000184677,0.491495743,5.084818068,3.953204495,4.552524357,5.193351175,2.69412117
ENSG00000184678,0.491495743,7.51603036,8.489959586,7.907253239,9.355299034,7.857327371
ENSG00000184682,1.153799778,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000184702,1.153799778,5.797677391,7.001767532,6.723720633,8.410398914,7.083710728
ENSG00000184708,3.380714009,5.084818068,6.125386839,5.795828928,6.045188117,6.365569773
ENSG00000184709,8.674169269,0.491495743,0.491495743,1.268225633,0.491495743,0.491495743
ENSG00000184716,1.153799778,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000184719,0.491495743,2.041553926,1.773077512,0.491495743,0.491495743,1.977737121
ENSG00000184730,5.23721489,6.589319979,6.319596542,6.579909873,9.474098057,6.320559353
ENSG00000184731,5.441367506,0.491495743,0.491495743,1.268225633,0.491495743,0.491495743
ENSG00000184743,0.491495743,5.649720085,6.039738724,6.27826137,6.195790041,6.492742837
ENSG00000184752,0.491495743,6.462010387,6.390507035,5.476515831,3.686921726,5.474575202
ENSG00000184761,0.964924616,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000184785,0.491495743,0.491495743,1.773077512,1.268225633,1.553663305,2.69412117
ENSG00000184786,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000184787,6.599412541,6.915153532,5.692201856,6.368569827,5.363818503,6.274099312
ENSG00000184788,6.105265051,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000184792,0.491495743,6.112294353,7.837646602,6.120867864,6.969389574,6.752018578
ENSG00000184811,5.84925025,2.041553926,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000184828,0.491495743,0.491495743,1.773077512,1.268225633,0.83861323,0.491495743
ENSG00000184831,5.011597647,2.041553926,1.773077512,1.268225633,1.553663305,0.491495743
ENSG00000184838,0.491495743,0.491495743,2.895625316,0.491495743,3.810036379,2.69412117
ENSG00000184840,0.491495743,3.253816588,2.440884036,4.205755876,4.892663871,3.81456408
ENSG00000184857,0.491495743,0.491495743,1.773077512,1.268225633,1.352299484,3.170636651
ENSG00000184860,0.491495743,0.491495743,1.773077512,1.268225633,0.83861323,0.491495743
ENSG00000184863,0.491495743,7.715287901,8.281891628,8.376400266,9.12962838,8.746369626
ENSG00000184867,0.491495743,0.491495743,1.773077512,2.142135943,1.118199498,0.491495743
ENSG00000184887,0.491495743,3.903118235,3.240861564,3.852163487,3.959376938,2.69412117
ENSG00000184895,3.454432335,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000184897,3.454432335,4.96471016,4.981154639,5.821637169,4.605945678,3.81456408
ENSG00000184898,7.043456014,3.614691438,1.773077512,4.423638414,2.911645409,3.170636651
ENSG00000184900,0.491495743,5.86632933,6.584454201,6.65360643,7.25233613,7.330694796
ENSG00000184903,0.491495743,0.491495743,1.773077512,2.891885759,2.757002329,2.69412117
ENSG00000184905,3.133844461,3.253816588,0.491495743,0.491495743,1.118199498,1.977737121
ENSG00000184908,5.99224091,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000184911,5.278393645,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000184916,6.562381325,0.491495743,1.773077512,1.268225633,1.118199498,0.491495743
ENSG00000184922,3.746228639,7.153573794,6.955743757,7.546235453,8.95941724,5.836139255
ENSG00000184923,3.303025049,0.491495743,0.491495743,0.491495743,1.118199498,2.69412117
ENSG00000184924,0.491495743,5.084818068,3.752473184,3.236936377,3.552312346,3.528232095
ENSG00000184925,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000184937,4.013419068,0.491495743,0.491495743,1.268225633,0.491495743,0.491495743
ENSG00000184939,7.073011431,3.614691438,4.28637771,4.03976549,2.83639491,3.528232095
ENSG00000184949,3.133844461,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000184967,4.358817851,3.253816588,2.440884036,0.491495743,1.118199498,0.491495743
ENSG00000184979,0.491495743,2.041553926,2.440884036,2.437467618,4.304691665,1.977737121
ENSG00000184983,0.491495743,7.35812397,8.145039633,7.870634965,8.934825434,7.654641462
ENSG00000184985,4.433634816,0.491495743,0.491495743,1.268225633,0.83861323,0.491495743
ENSG00000184988,0.491495743,0.491495743,1.773077512,3.074702331,3.23831334,1.977737121
ENSG00000184990,0.964924616,3.614691438,1.773077512,3.748342975,2.158766942,1.977737121
ENSG00000184991,2.308969626,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000184992,0.491495743,3.903118235,3.51922813,2.437467618,3.403838674,1.977737121
ENSG00000185000,4.37788897,0.491495743,2.895625316,2.437467618,4.536322224,0.491495743
ENSG00000185002,2.835829041,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000185009,2.048306209,4.143378292,4.427948733,4.9300581,4.157878931,3.528232095
ENSG00000185010,0.491495743,2.041553926,3.51922813,2.437467618,3.552312346,3.81456408
ENSG00000185013,0.747543474,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000185015,0.747543474,3.253816588,4.675192218,5.304160222,5.575305105,4.597025657
ENSG00000185019,0.964924616,2.771436164,2.440884036,3.074702331,3.116372234,2.69412117
ENSG00000185022,0.491495743,2.771436164,1.773077512,3.382757049,4.628426336,1.977737121
ENSG00000185024,6.317692695,3.253816588,3.953204495,3.748342975,4.776685472,3.528232095
ENSG00000185028,4.37788897,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000185031,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000185033,5.57957195,2.041553926,4.427948733,3.636467861,5.575305105,4.437538838
ENSG00000185037,4.238772764,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000185038,3.623761284,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000185040,4.174783968,0.491495743,0.491495743,0.491495743,1.118199498,0.491495743
ENSG00000185041,0.747543474,0.491495743,0.491495743,1.268225633,2.672984976,0.491495743
ENSG00000185043,0.491495743,4.833687412,3.953204495,5.304160222,3.923465929,4.437538838
ENSG00000185046,3.489925425,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000185049,0.491495743,4.143378292,0.491495743,3.236936377,2.983164683,1.977737121
ENSG00000185052,0.491495743,4.529432785,4.427948733,5.630460466,6.506116206,5.300072318
ENSG00000185053,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000185056,5.035814817,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000185069,3.655366457,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000185070,3.98881978,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000185085,0.491495743,3.903118235,0.491495743,3.236936377,1.352299484,0.491495743
ENSG00000185088,0.491495743,5.994547327,5.692201856,5.990419067,5.728839172,5.554500906
ENSG00000185090,0.491495743,0.491495743,0.491495743,1.770364417,0.491495743,1.977737121
ENSG00000185100,0.491495743,0.491495743,1.773077512,1.268225633,0.491495743,1.977737121
ENSG00000185101,0.491495743,0.491495743,0.491495743,0.491495743,4.463167661,0.491495743
ENSG00000185104,4.152807742,4.96471016,5.800324395,5.600957706,6.061801914,5.898725116
ENSG00000185105,0.747543474,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000185112,4.013419068,2.041553926,1.773077512,2.437467618,2.488673413,1.977737121
ENSG00000185115,0.491495743,2.771436164,2.895625316,3.949011715,4.386104588,3.170636651
ENSG00000185122,0.491495743,5.084818068,4.427948733,4.881806234,4.776685472,3.81456408
ENSG00000185127,0.491495743,2.041553926,2.440884036,2.891885759,2.757002329,1.977737121
ENSG00000185129,4.217756943,5.394743376,5.747275792,5.600957706,4.715001573,4.258204254
ENSG00000185130,0.491495743,4.529432785,1.773077512,3.236936377,2.386862702,4.053370258
ENSG00000185133,1.729927308,0.491495743,1.773077512,0.491495743,0.491495743,0.491495743
ENSG00000185149,4.107824778,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000185155,2.459785762,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000185156,3.454432335,0.491495743,0.491495743,0.491495743,1.118199498,0.491495743
ENSG00000185158,6.647353754,2.041553926,0.491495743,2.891885759,3.729138123,1.977737121
ENSG00000185163,4.319902222,2.041553926,2.440884036,3.636467861,4.126634481,2.69412117
ENSG00000185164,0.491495743,0.491495743,0.491495743,2.682494716,3.848845623,0.491495743
ENSG00000185176,2.660024991,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000185186,1.153799778,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000185187,0.491495743,3.903118235,3.240861564,3.074702331,3.923465929,1.977737121
ENSG00000185189,0.491495743,2.771436164,0.491495743,1.268225633,3.643432651,0.491495743
ENSG00000185198,0.491495743,0.491495743,0.491495743,1.268225633,1.118199498,0.491495743
ENSG00000185201,0.491495743,7.494503173,8.016428197,8.104108995,7.504062337,7.708044407
ENSG00000185215,0.491495743,6.947201497,7.11078626,7.466685052,9.44905711,5.836139255
ENSG00000185219,4.961908561,3.614691438,4.129387603,4.354603532,4.18846104,2.69412117
ENSG00000185220,0.964924616,0.491495743,2.440884036,2.682494716,2.277317989,2.69412117
ENSG00000185221,1.153799778,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000185222,8.268151364,5.994547327,6.125386839,5.630460466,6.173031284,6.22609316
ENSG00000185236,5.31842958,5.797677391,6.782010468,6.240493339,7.13162529,6.532759057
ENSG00000185238,3.859108551,3.253816588,2.895625316,3.852163487,3.350746063,2.69412117
ENSG00000185245,0.964924616,5.797677391,7.325059404,6.866934177,8.349116547,7.330694796
ENSG00000185246,0.491495743,3.253816588,2.895625316,2.891885759,3.643432651,1.977737121
ENSG00000185247,4.174783968,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000185250,0.491495743,0.491495743,0.491495743,0.491495743,1.118199498,0.491495743
ENSG00000185252,5.338038476,2.041553926,1.773077512,1.770364417,0.83861323,1.977737121
ENSG00000185261,3.912400474,0.491495743,2.440884036,1.770364417,2.83639491,0.491495743
ENSG00000185262,6.735013225,7.180785715,7.446513448,6.879275311,7.234128146,6.850299185
ENSG00000185264,4.469636893,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000185267,0.491495743,0.491495743,1.773077512,0.491495743,0.83861323,0.491495743
ENSG00000185271,0.491495743,0.491495743,1.773077512,0.491495743,0.83861323,1.977737121
ENSG00000185272,0.491495743,0.491495743,1.773077512,1.268225633,0.491495743,0.491495743
ENSG00000185274,4.396711272,0.491495743,0.491495743,0.491495743,0.491495743,1.977737121
ENSG00000185278,0.491495743,3.253816588,4.427948733,4.205755876,4.33234293,3.81456408
ENSG00000185291,0.491495743,0.491495743,1.773077512,0.491495743,1.887709792,0.491495743
ENSG00000185294,0.747543474,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000185296,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000185298,0.747543474,3.903118235,3.51922813,3.852163487,3.99441573,1.977737121
ENSG00000185303,1.949785482,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000185304,0.491495743,0.491495743,0.491495743,0.491495743,2.029594888,0.491495743
ENSG00000185305,1.729927308,3.903118235,5.692201856,4.9300581,6.91098676,5.101519966
ENSG00000185319,4.084796163,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000185324,0.491495743,4.143378292,4.556860461,2.682494716,3.959376938,4.258204254
ENSG00000185338,5.742938951,0.491495743,2.440884036,1.770364417,2.277317989,3.170636651
ENSG00000185339,0.491495743,2.041553926,1.773077512,0.491495743,1.73033331,0.491495743
ENSG00000185340,0.964924616,3.903118235,6.282789961,5.540078094,7.543042184,6.365569773
ENSG00000185344,0.491495743,3.253816588,5.233446251,4.03976549,5.099916277,4.053370258
ENSG00000185345,0.491495743,0.491495743,0.491495743,1.770364417,1.118199498,0.491495743
ENSG00000185347,0.491495743,0.491495743,0.491495743,2.437467618,3.598591771,0.491495743
ENSG00000185352,2.386347545,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000185359,0.491495743,5.195690639,4.556860461,5.14972242,6.045188117,3.81456408
ENSG00000185361,3.803772313,4.143378292,4.427948733,4.552524357,4.412252335,2.69412117
ENSG00000185372,2.721037898,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000185379,0.491495743,2.041553926,2.440884036,2.142135943,2.672984976,0.491495743
ENSG00000185385,0.964924616,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000185386,1.320785797,0.491495743,1.773077512,1.770364417,0.83861323,0.491495743
ENSG00000185390,2.779574869,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000185404,5.128812203,5.484836416,3.51922813,5.108384049,5.442049302,4.437538838
ENSG00000185414,0.491495743,4.689565934,4.427948733,4.831884545,3.23831334,4.437538838
ENSG00000185418,3.803772313,4.689565934,5.800324395,4.9300581,5.551974409,5.204209196
ENSG00000185420,0.491495743,3.614691438,5.070244864,4.282098492,5.675861608,4.990957457
ENSG00000185432,1.470433385,5.994547327,5.994929239,4.831884545,3.116372234,4.740623486
ENSG00000185436,4.684008712,2.041553926,0.491495743,1.268225633,1.118199498,1.977737121
ENSG00000185437,4.815720524,0.491495743,0.491495743,1.268225633,1.118199498,2.69412117
ENSG00000185442,2.308969626,0.491495743,0.491495743,1.268225633,1.118199498,0.491495743
ENSG00000185448,0.747543474,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000185453,4.699251393,4.833687412,4.784549683,4.282098492,3.504499008,4.053370258
ENSG00000185475,0.491495743,0.491495743,1.773077512,1.770364417,1.73033331,0.491495743
ENSG00000185477,0.491495743,4.689565934,3.51922813,4.125146636,4.487966967,4.437538838
ENSG00000185480,0.491495743,0.491495743,3.752473184,2.437467618,2.911645409,1.977737121
ENSG00000185482,2.048306209,2.041553926,2.895625316,3.382757049,3.350746063,4.053370258
ENSG00000185485,0.747543474,3.253816588,3.752473184,2.891885759,3.403838674,1.977737121
ENSG00000185495,5.821657725,0.491495743,0.491495743,0.491495743,1.352299484,0.491495743
ENSG00000185499,0.491495743,0.491495743,0.491495743,0.491495743,1.352299484,0.491495743
ENSG00000185504,0.491495743,2.771436164,2.440884036,2.437467618,2.911645409,0.491495743
ENSG00000185507,1.606006813,3.903118235,3.240861564,4.612891804,6.730522248,4.437538838
ENSG00000185513,0.491495743,2.041553926,0.491495743,2.142135943,2.911645409,0.491495743
ENSG00000185515,0.491495743,4.689565934,4.129387603,4.552524357,3.116372234,3.528232095
ENSG00000185518,0.747543474,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000185522,3.380714009,0.491495743,1.773077512,1.268225633,1.352299484,0.491495743
ENSG00000185523,4.279907704,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
