EnsembleID,P3191PE,P3003PE,P3074SPE
ENSG00000151445,2.95966293,2.504346384,2.619625114
ENSG00000151458,2.189798189,2.675987667,1.868100793
ENSG00000151461,7.754657817,7.280707276,7.486438673
ENSG00000151465,4.285292133,5.175506877,5.153459386
ENSG00000151466,9.461848133,9.477424454,9.401747184
ENSG00000151468,4.233363043,3.556680655,1.106539334
ENSG00000151470,2.729115788,2.675987667,2.216818509
ENSG00000151474,0.157852609,0.791864764,1.106539334
ENSG00000151475,-0.60811535,-0.60811535,0.208055815
ENSG00000151490,-0.60811535,0.020729603,0.208055815
ENSG00000151491,-0.174883164,1.488807269,1.106539334
ENSG00000151498,4.025162327,2.592718099,2.732265031
ENSG00000151500,2.95966293,3.094451617,3.919272852
ENSG00000151502,6.377631475,5.324888619,4.812770556
ENSG00000151503,3.732734588,3.68283245,3.540492774
ENSG00000151532,4.670894158,4.874285039,4.863118746
ENSG00000151552,1.670704442,2.201214979,0.726140455
ENSG00000151553,5.134383843,4.493110939,3.870879326
ENSG00000151572,-0.174883164,-0.60811535,-0.60811535
ENSG00000151575,7.01241754,5.231633349,5.541365067
ENSG00000151576,0.851985724,2.410206229,1.407277898
ENSG00000151611,0.655532735,0.457217731,1.407277898
ENSG00000151612,3.629373347,3.722545359,3.768932007
ENSG00000151615,-0.174883164,0.457217731,-0.60811535
ENSG00000151623,1.562627832,1.816971108,1.868100793
ENSG00000151632,0.428047414,0.457217731,1.106539334
ENSG00000151650,-0.174883164,0.020729603,-0.60811535
ENSG00000151651,3.707580197,1.6621999,3.025420911
ENSG00000151655,-0.60811535,0.457217731,0.726140455
ENSG00000151657,4.335416821,4.129427818,4.257154983
ENSG00000151665,4.161082249,4.069093592,4.055414928
ENSG00000151687,4.104391284,4.158674373,3.192252142
ENSG00000151689,0.428047414,1.488807269,1.106539334
ENSG00000151690,6.933252668,5.375590134,5.070181287
ENSG00000151692,0.851985724,1.95673551,0.208055815
ENSG00000151693,9.21590444,8.347587205,7.964026746
ENSG00000151694,4.899121765,5.189744526,5.026667314
ENSG00000151702,8.795627294,8.399043402,8.145340208
ENSG00000151715,0.157852609,-0.60811535,-0.60811535
ENSG00000151718,2.189798189,2.410206229,2.619625114
ENSG00000151725,4.783510351,4.099576083,4.257154983
ENSG00000151726,5.361010466,5.324888619,5.270002904
ENSG00000151729,-0.60811535,0.457217731,1.106539334
ENSG00000151743,4.367891189,3.761194316,3.820805986
ENSG00000151746,5.36905428,3.722545359,3.268950027
ENSG00000151748,7.455518444,5.667742969,6.129855823
ENSG00000151773,2.570738113,3.153755934,3.025420911
ENSG00000151778,-0.60811535,0.020729603,-0.60811535
ENSG00000151779,7.529154927,7.166568057,6.869637821
ENSG00000151789,7.363900981,6.776307955,5.070181287
ENSG00000151790,-0.174883164,-0.60811535,-0.60811535
ENSG00000151806,1.445794457,1.95673551,1.656011051
ENSG00000151834,-0.60811535,0.020729603,-0.60811535
ENSG00000151835,3.428496305,3.761194316,3.025420911
ENSG00000151838,8.210237656,7.978803944,7.583478919
ENSG00000151846,2.678230882,2.084147754,2.732265031
ENSG00000151849,4.08498821,3.2107184,2.497440227
ENSG00000151876,3.082154159,3.153755934,3.411100684
ENSG00000151881,0.157852609,0.020729603,0.208055815
ENSG00000151882,0.157852609,0.791864764,0.208055815
ENSG00000151883,4.910189246,5.008851881,4.499237084
ENSG00000151892,-0.60811535,0.020729603,0.208055815
ENSG00000151893,5.938275898,5.952933164,5.112421146
ENSG00000151914,3.87509239,3.369239226,2.732265031
ENSG00000151917,-0.60811535,0.791864764,0.726140455
ENSG00000151923,3.707580197,4.215446737,4.179810288
ENSG00000151929,1.179228065,1.95673551,1.407277898
ENSG00000151948,3.36556219,3.31831003,3.192252142
ENSG00000151952,-0.60811535,-0.60811535,0.208055815
ENSG00000151967,1.771245913,1.291691528,1.407277898
ENSG00000152056,1.0248655,0.457217731,1.407277898
ENSG00000152061,10.5852597,10.56303106,9.75748505
ENSG00000152078,3.7574579,4.725863124,1.656011051
ENSG00000152082,3.732734588,4.44644067,4.678630745
ENSG00000152102,5.143791424,4.322699088,4.011446399
ENSG00000152104,0.428047414,0.457217731,1.106539334
ENSG00000152117,0.428047414,-0.60811535,0.208055815
ENSG00000152127,7.734563279,6.286781457,5.21290765
ENSG00000152128,2.729115788,1.06331659,1.868100793
ENSG00000152133,3.546682774,4.783325408,5.270002904
ENSG00000152137,-0.174883164,-0.60811535,-0.60811535
ENSG00000152147,1.445794457,2.084147754,3.341775434
ENSG00000152154,-0.174883164,-0.60811535,-0.60811535
ENSG00000152193,4.520126976,5.040619951,5.112421146
ENSG00000152207,0.655532735,1.6621999,0.208055815
ENSG00000152213,1.318659198,2.592718099,3.111246701
ENSG00000152217,1.562627832,3.369239226,3.477246854
ENSG00000152219,2.328258804,3.2107184,3.919272852
ENSG00000152223,3.33303476,3.31831003,3.540492774
ENSG00000152229,8.893677371,8.238818465,7.862494778
ENSG00000152234,4.14243169,5.272340165,5.631268128
ENSG00000152240,4.045381197,4.44644067,3.870879326
ENSG00000152242,3.602333039,3.466001956,3.768932007
ENSG00000152253,2.189798189,1.95673551,1.106539334
ENSG00000152254,0.655532735,-0.60811535,-0.60811535
ENSG00000152256,8.09856638,6.364145784,6.754321978
ENSG00000152270,2.328258804,1.291691528,1.106539334
ENSG00000152284,0.655532735,0.457217731,0.208055815
ENSG00000152291,8.837535816,7.544389779,7.102272151
ENSG00000152292,0.157852609,0.020729603,-0.60811535
ENSG00000152315,-0.60811535,0.020729603,-0.60811535
ENSG00000152332,7.430753975,6.693798734,6.04516291
ENSG00000152348,2.26068893,2.201214979,0.726140455
ENSG00000152359,3.265693495,2.967987056,2.216818509
ENSG00000152380,1.0248655,0.791864764,1.106539334
ENSG00000152382,1.0248655,1.488807269,1.868100793
ENSG00000152402,-0.60811535,0.791864764,-0.60811535
ENSG00000152404,6.560849064,6.738067155,6.584659172
ENSG00000152409,2.678230882,2.829362318,2.836743814
ENSG00000152413,2.328258804,2.592718099,2.216818509
ENSG00000152422,2.39280507,2.084147754,1.868100793
ENSG00000152433,-0.60811535,0.791864764,-0.60811535
ENSG00000152439,0.428047414,0.457217731,-0.60811535
ENSG00000152443,1.953473238,2.309491653,2.732265031
ENSG00000152454,1.318659198,1.95673551,1.656011051
ENSG00000152455,2.115243212,3.032604606,2.216818509
ENSG00000152457,3.082154159,3.68283245,3.268950027
ENSG00000152464,0.655532735,1.95673551,3.341775434
ENSG00000152465,2.87181401,2.754712214,2.497440227
ENSG00000152484,8.657963744,8.007219137,7.490448228
ENSG00000152492,3.265693495,4.422526891,5.193362486
ENSG00000152495,2.036624454,3.153755934,0.726140455
ENSG00000152503,-0.60811535,0.020729603,-0.60811535
ENSG00000152518,4.025162327,5.231633349,5.070181287
ENSG00000152520,6.655964071,6.72834645,6.650642707
ENSG00000152556,5.198983944,3.265516963,2.363941681
ENSG00000152558,7.47054949,7.280707276,6.357651468
ENSG00000152580,-0.60811535,-0.60811535,0.208055815
ENSG00000152582,0.428047414,1.291691528,1.106539334
ENSG00000152583,0.851985724,1.816971108,3.477246854
ENSG00000152601,12.01702353,11.61112726,11.2414952
ENSG00000152620,3.983854122,3.265516963,3.768932007
ENSG00000152642,5.416397498,3.835518239,3.768932007
ENSG00000152661,0.655532735,0.457217731,0.208055815
ENSG00000152670,0.157852609,-0.60811535,-0.60811535
ENSG00000152683,3.546682774,4.158674373,3.71512304
ENSG00000152684,2.778266925,1.816971108,2.216818509
ENSG00000152689,4.631313396,4.891808489,4.499237084
ENSG00000152700,3.707580197,3.418431683,3.540492774
ENSG00000152705,-0.174883164,-0.60811535,-0.60811535
ENSG00000152749,3.120777606,2.309491653,0.726140455
ENSG00000152760,2.115243212,1.291691528,1.407277898
ENSG00000152763,5.722943957,6.431593659,5.153459386
ENSG00000152766,-0.174883164,0.020729603,0.208055815
ENSG00000152767,1.445794457,1.488807269,0.208055815
ENSG00000152778,2.678230882,3.094451617,2.363941681
ENSG00000152782,0.655532735,-0.60811535,1.656011051
ENSG00000152784,0.655532735,0.791864764,-0.60811535
ENSG00000152795,5.036771671,6.073006736,6.140101222
ENSG00000152804,5.036771671,4.006125614,4.591720485
ENSG00000152818,8.494778989,7.958159169,7.490448228
ENSG00000152894,0.428047414,0.457217731,1.106539334
ENSG00000152904,3.707580197,3.722545359,2.052970289
ENSG00000152910,-0.60811535,-0.60811535,0.208055815
ENSG00000152926,7.114030716,6.169553822,6.209851351
ENSG00000152932,4.953629188,3.835518239,3.71512304
ENSG00000152936,-0.174883164,-0.60811535,-0.60811535
ENSG00000152942,3.33303476,3.973580092,3.919272852
ENSG00000152944,3.852320334,3.466001956,4.139525278
ENSG00000152952,7.707856271,6.080667201,6.129855823
ENSG00000152969,0.655532735,-0.60811535,2.052970289
ENSG00000152990,1.670704442,2.504346384,2.216818509
ENSG00000153006,4.887968725,5.161127318,5.324924347
ENSG00000153015,6.837945322,6.708706313,6.561976548
ENSG00000153029,3.082154159,2.309491653,1.868100793
ENSG00000153037,1.0248655,2.410206229,2.93416459
ENSG00000153044,3.458962925,4.158674373,3.820805986
ENSG00000153046,7.440329144,6.490288352,6.592141482
ENSG00000153048,2.036624454,3.722545359,3.540492774
ENSG00000153064,9.936982571,8.830140025,8.993546722
ENSG00000153066,2.87181401,3.032604606,3.192252142
ENSG00000153071,9.996608538,8.653928536,8.855805091
ENSG00000153094,1.771245913,3.556680655,2.497440227
ENSG00000153107,3.299757006,3.871291966,3.659229116
ENSG00000153113,7.631337768,6.889667942,7.128237927
ENSG00000153130,5.352921552,4.243016539,4.561546654
ENSG00000153132,-0.174883164,0.020729603,-0.60811535
ENSG00000153140,3.195054351,3.369239226,2.732265031
ENSG00000153147,10.18666114,10.36239648,10.33680362
ENSG00000153157,-0.174883164,-0.60811535,0.726140455
ENSG00000153162,7.683873556,5.583982045,5.702131543
ENSG00000153165,0.157852609,-0.60811535,0.726140455
ENSG00000153179,5.026637146,5.82195128,5.645722007
ENSG00000153187,8.686406484,8.245649174,8.409512367
ENSG00000153201,5.162424527,6.080667201,5.631268128
ENSG00000153207,7.184094652,6.490288352,5.756418205
ENSG00000153208,2.189798189,2.410206229,2.052970289
ENSG00000153214,6.662523948,6.205032228,5.743036842
ENSG00000153233,-0.60811535,0.457217731,-0.60811535
ENSG00000153234,1.771245913,0.791864764,0.726140455
ENSG00000153237,1.0248655,0.791864764,1.106539334
ENSG00000153250,4.807385693,5.008851881,3.268950027
ENSG00000153253,-0.60811535,-0.60811535,0.208055815
ENSG00000153266,0.157852609,0.457217731,0.726140455
ENSG00000153283,5.392920081,3.68283245,1.868100793
ENSG00000153310,6.609190277,6.99881466,6.887991836
ENSG00000153317,9.95212168,9.297657699,9.246821466
ENSG00000153339,6.393491742,6.902691471,6.767599555
ENSG00000153347,6.840840237,5.647254222,6.05602544
ENSG00000153363,4.08498821,2.675987667,1.868100793
ENSG00000153391,2.454586778,2.201214979,1.868100793
ENSG00000153395,2.570738113,2.201214979,2.836743814
ENSG00000153406,2.625485404,2.754712214,3.341775434
ENSG00000153443,2.778266925,3.153755934,3.025420911
ENSG00000153485,0.428047414,0.020729603,1.407277898
ENSG00000153487,4.657820857,3.871291966,4.650238442
ENSG00000153495,-0.174883164,-0.60811535,-0.60811535
ENSG00000153531,0.157852609,-0.60811535,-0.60811535
ENSG00000153551,2.513831047,3.094451617,2.363941681
ENSG00000153558,3.120777606,3.798834847,2.216818509
ENSG00000153560,6.116075515,5.272340165,4.786921847
ENSG00000153561,7.080132104,6.595629036,5.631268128
ENSG00000153563,-0.60811535,1.291691528,1.106539334
ENSG00000153574,3.655916151,4.926229495,4.257154983
ENSG00000153707,1.953473238,1.06331659,0.208055815
ENSG00000153714,3.80566867,2.084147754,3.192252142
ENSG00000153721,2.328258804,1.06331659,2.497440227
ENSG00000153767,2.95966293,3.2107184,2.732265031
ENSG00000153774,4.995799284,5.272340165,6.098675704
ENSG00000153786,5.207980852,5.471941721,4.981799963
ENSG00000153790,3.33303476,3.871291966,4.139525278
ENSG00000153814,2.916407031,5.483545502,4.219000892
ENSG00000153815,9.710404831,7.974698555,7.821703799
ENSG00000153822,-0.60811535,-0.60811535,0.208055815
ENSG00000153823,0.851985724,2.309491653,1.106539334
ENSG00000153827,8.286539205,7.31683151,7.117907629
ENSG00000153832,-0.60811535,0.020729603,-0.60811535
ENSG00000153879,2.189798189,3.032604606,3.111246701
ENSG00000153885,-0.174883164,0.457217731,0.208055815
ENSG00000153896,0.655532735,1.06331659,0.208055815
ENSG00000153902,-0.60811535,0.020729603,-0.60811535
ENSG00000153904,4.534503002,3.369239226,2.93416459
ENSG00000153914,6.333094699,5.551273988,5.601918555
ENSG00000153922,5.612090917,6.155114507,5.729530201
ENSG00000153930,-0.60811535,-0.60811535,0.208055815
ENSG00000153933,6.0871101,6.56864488,5.808735996
ENSG00000153936,4.985371756,3.722545359,4.055414928
ENSG00000153944,4.14243169,3.641995351,3.411100684
ENSG00000153956,-0.60811535,0.791864764,0.208055815
ENSG00000153975,4.250881248,4.215446737,4.098082979
ENSG00000153982,2.87181401,2.410206229,3.111246701
ENSG00000153989,3.546682774,3.31831003,3.477246854
ENSG00000153993,0.655532735,1.06331659,1.407277898
ENSG00000154001,4.104391284,4.373476269,4.40041651
ENSG00000154016,1.318659198,2.084147754,3.111246701
ENSG00000154025,-0.60811535,-0.60811535,1.106539334
ENSG00000154027,1.562627832,1.488807269,0.208055815
ENSG00000154040,0.157852609,-0.60811535,0.208055815
ENSG00000154059,3.629373347,3.940283403,3.71512304
ENSG00000154065,-0.60811535,0.020729603,-0.60811535
ENSG00000154079,1.0248655,1.291691528,0.726140455
ENSG00000154099,0.157852609,-0.60811535,-0.60811535
ENSG00000154102,-0.60811535,0.457217731,1.106539334
ENSG00000154114,5.598471174,5.529049248,5.251221101
ENSG00000154122,4.367891189,4.069093592,3.268950027
ENSG00000154124,4.807385693,4.006125614,3.820805986
ENSG00000154127,7.004693695,6.370409383,6.238741938
ENSG00000154133,-0.60811535,-0.60811535,0.208055815
ENSG00000154134,0.157852609,1.06331659,0.726140455
ENSG00000154144,4.461146031,3.973580092,3.411100684
ENSG00000154146,13.0794096,13.07531743,12.90632018
ENSG00000154153,1.771245913,1.291691528,1.407277898
ENSG00000154174,3.707580197,3.835518239,4.011446399
ENSG00000154188,8.997858977,8.221598844,8.209988508
ENSG00000154198,-0.174883164,-0.60811535,-0.60811535
ENSG00000154217,6.612582021,7.050439948,6.33998356
ENSG00000154222,4.285292133,2.754712214,3.540492774
ENSG00000154229,7.534529066,6.225907895,5.232191557
ENSG00000154237,3.48879944,3.466001956,2.363941681
ENSG00000154240,1.179228065,2.410206229,1.407277898
ENSG00000154252,0.655532735,0.457217731,-0.60811535
ENSG00000154258,-0.174883164,-0.60811535,0.726140455
ENSG00000154262,2.513831047,1.06331659,0.208055815
ENSG00000154263,1.179228065,1.06331659,1.407277898
ENSG00000154265,3.458962925,3.68283245,2.363941681
ENSG00000154274,-0.60811535,-0.60811535,0.208055815
ENSG00000154305,4.025162327,4.129427818,3.025420911
ENSG00000154309,1.0248655,1.06331659,1.106539334
ENSG00000154310,8.978930454,7.75532829,7.037978533
ENSG00000154319,-0.174883164,0.791864764,0.208055815
ENSG00000154328,-0.174883164,0.791864764,1.407277898
ENSG00000154330,1.562627832,0.791864764,1.656011051
ENSG00000154358,3.781764659,3.094451617,2.732265031
ENSG00000154359,1.562627832,2.410206229,1.656011051
ENSG00000154370,1.562627832,2.592718099,2.619625114
ENSG00000154380,2.825798556,2.675987667,3.540492774
ENSG00000154429,6.588670632,4.9763685,5.17354889
ENSG00000154447,2.87181401,1.488807269,2.497440227
ENSG00000154451,3.9413282,4.373476269,4.935492341
ENSG00000154473,3.87509239,3.641995351,3.870879326
ENSG00000154478,-0.60811535,-0.60811535,0.208055815
ENSG00000154479,2.678230882,1.6621999,1.656011051
ENSG00000154511,-0.174883164,0.791864764,0.726140455
ENSG00000154518,2.825798556,4.006125614,3.919272852
ENSG00000154553,-0.174883164,0.457217731,1.106539334
ENSG00000154556,-0.60811535,2.675987667,1.407277898
ENSG00000154582,5.311782368,4.783325408,4.838164276
ENSG00000154589,0.157852609,0.791864764,1.656011051
ENSG00000154608,0.157852609,1.488807269,0.726140455
ENSG00000154620,1.0248655,1.488807269,-0.60811535
ENSG00000154639,-0.60811535,-0.60811535,0.726140455
ENSG00000154640,1.865234815,2.309491653,1.656011051
ENSG00000154642,4.104391284,4.398210031,4.434114428
ENSG00000154645,-0.60811535,0.020729603,-0.60811535
ENSG00000154655,3.397372389,2.900339057,2.93416459
ENSG00000154710,4.233363043,3.2107184,4.499237084
ENSG00000154719,1.771245913,2.675987667,2.363941681
ENSG00000154721,1.445794457,1.291691528,1.656011051
ENSG00000154723,7.231190398,6.776307955,7.18376906
ENSG00000154727,6.239671399,5.615964971,4.91176894
ENSG00000154734,0.655532735,1.6621999,-0.60811535
ENSG00000154743,3.48879944,3.871291966,3.477246854
ENSG00000154760,2.26068893,1.291691528,1.868100793
ENSG00000154767,3.7574579,4.44644067,4.621276141
ENSG00000154781,3.158393941,3.761194316,3.477246854
ENSG00000154783,1.0248655,1.291691528,2.052970289
ENSG00000154803,1.670704442,1.816971108,1.656011051
ENSG00000154813,4.302194605,3.761194316,4.40041651
ENSG00000154814,5.016430924,5.245330304,5.026667314
ENSG00000154822,3.87509239,5.448450357,4.91176894
ENSG00000154832,4.025162327,3.2107184,3.966095619
ENSG00000154839,0.655532735,0.457217731,0.208055815
ENSG00000154845,5.303411862,5.056245454,4.91176894
ENSG00000154856,0.157852609,0.457217731,-0.60811535
ENSG00000154864,0.851985724,0.020729603,0.726140455
ENSG00000154874,2.825798556,1.488807269,0.208055815
ENSG00000154889,2.678230882,3.153755934,2.732265031
ENSG00000154898,1.0248655,0.457217731,-0.60811535
ENSG00000154914,-0.174883164,-0.60811535,-0.60811535
ENSG00000154917,8.284414243,5.803552876,7.260907378
ENSG00000154920,0.428047414,-0.60811535,-0.60811535
ENSG00000154928,0.851985724,0.457217731,2.052970289
ENSG00000154930,4.025162327,3.369239226,4.011446399
ENSG00000154945,5.153138057,4.783325408,4.257154983
ENSG00000154957,-0.174883164,1.95673551,2.363941681
ENSG00000154978,4.004656065,3.641995351,3.111246701
ENSG00000155008,4.995799284,5.146602992,4.621276141
ENSG00000155016,-0.174883164,-0.60811535,0.208055815
ENSG00000155026,-0.174883164,-0.60811535,-0.60811535
ENSG00000155034,0.428047414,0.020729603,-0.60811535
ENSG00000155085,6.459017854,6.831833257,6.409392927
ENSG00000155087,-0.174883164,-0.60811535,-0.60811535
ENSG00000155090,3.36556219,4.006125614,4.365912625
ENSG00000155093,-0.174883164,1.6621999,1.868100793
ENSG00000155096,8.555074203,8.483815842,7.846942129
ENSG00000155097,5.46973653,4.959848357,4.257154983
ENSG00000155099,8.475349768,7.627801056,8.074990873
ENSG00000155100,2.87181401,2.410206229,2.497440227
ENSG00000155111,7.020100253,6.431593659,6.248244983
ENSG00000155115,7.869679763,6.776307955,7.168834944
ENSG00000155158,6.172317998,4.493110939,4.011446399
ENSG00000155189,4.964287834,4.9763685,4.706475054
ENSG00000155229,2.916407031,2.201214979,2.619625114
ENSG00000155252,0.428047414,1.6621999,0.726140455
ENSG00000155254,1.0248655,0.791864764,0.726140455
ENSG00000155256,0.851985724,-0.60811535,2.052970289
ENSG00000155265,0.157852609,-0.60811535,1.106539334
ENSG00000155269,-0.60811535,0.020729603,-0.60811535
ENSG00000155275,0.428047414,1.06331659,1.407277898
ENSG00000155287,1.0248655,1.816971108,1.106539334
ENSG00000155304,3.36556219,1.6621999,2.052970289
ENSG00000155307,3.158393941,3.940283403,3.477246854
ENSG00000155313,7.082580026,7.348904808,7.486438673
ENSG00000155324,0.157852609,1.06331659,0.208055815
ENSG00000155329,4.41527197,4.666016845,4.330563274
ENSG00000155330,6.424698589,5.086997738,5.377831453
ENSG00000155363,2.625485404,1.06331659,2.619625114
ENSG00000155366,7.3292757,5.919150866,5.571959485
ENSG00000155367,1.179228065,0.020729603,-0.60811535
ENSG00000155368,4.709417944,5.784916806,6.34884456
ENSG00000155380,2.39280507,1.816971108,1.106539334
ENSG00000155393,2.115243212,2.754712214,1.868100793
ENSG00000155438,3.7574579,4.624694053,5.769676592
ENSG00000155463,2.26068893,3.032604606,4.257154983
ENSG00000155465,1.865234815,2.900339057,3.025420911
ENSG00000155506,6.287139133,6.103407523,5.556743375
ENSG00000155508,4.995799284,5.056245454,5.324924347
ENSG00000155530,-0.174883164,0.457217731,1.407277898
ENSG00000155542,2.825798556,2.309491653,1.407277898
ENSG00000155545,2.26068893,3.094451617,2.732265031
ENSG00000155561,3.36556219,3.68283245,3.477246854
ENSG00000155592,1.0248655,1.816971108,-0.60811535
ENSG00000155621,2.189798189,1.95673551,2.052970289
ENSG00000155622,0.157852609,-0.60811535,0.208055815
ENSG00000155629,4.759233235,5.583982045,5.525821068
ENSG00000155636,1.865234815,1.816971108,2.052970289
ENSG00000155640,7.457405912,6.002168166,4.591720485
ENSG00000155657,3.518031384,3.369239226,1.868100793
ENSG00000155659,0.428047414,0.457217731,2.216818509
ENSG00000155660,5.153138057,5.363080822,5.004408051
ENSG00000155666,2.729115788,2.754712214,2.363941681
ENSG00000155729,5.096127796,4.373476269,3.477246854
ENSG00000155744,4.644628005,4.469964516,4.561546654
ENSG00000155749,4.910189246,4.926229495,4.499237084
ENSG00000155754,0.157852609,-0.60811535,0.208055815
ENSG00000155755,-0.174883164,0.020729603,-0.60811535
ENSG00000155761,-0.60811535,-0.60811535,0.208055815
ENSG00000155792,-0.60811535,1.488807269,1.407277898
ENSG00000155827,4.8654006,5.387991912,5.660032512
ENSG00000155846,1.562627832,0.457217731,0.208055815
ENSG00000155849,6.713956064,6.080667201,5.42886677
ENSG00000155850,0.851985724,0.791864764,1.106539334
ENSG00000155858,0.428047414,-0.60811535,-0.60811535
ENSG00000155868,2.328258804,2.309491653,3.477246854
ENSG00000155876,2.729115788,2.829362318,3.768932007
ENSG00000155893,1.445794457,0.020729603,0.726140455
ENSG00000155903,4.534503002,4.891808489,4.812770556
ENSG00000155906,1.318659198,1.816971108,1.656011051
ENSG00000155926,5.320104589,5.551273988,5.587016785
ENSG00000155957,3.983854122,4.322699088,3.601082127
ENSG00000155959,4.548737188,3.940283403,3.659229116
ENSG00000155961,1.179228065,0.457217731,1.868100793
ENSG00000155962,1.179228065,2.754712214,2.619625114
ENSG00000155966,3.428496305,3.2107184,2.836743814
ENSG00000155970,1.179228065,0.791864764,1.106539334
ENSG00000155974,1.0248655,0.457217731,0.208055815
ENSG00000155975,6.793809725,6.72834645,6.190264455
ENSG00000155980,0.851985724,-0.60811535,0.726140455
ENSG00000156011,7.442236575,6.478738895,5.445485082
ENSG00000156017,5.808243439,5.727519149,5.616667975
ENSG00000156026,7.940213856,7.760106772,7.307104983
ENSG00000156030,5.278004945,5.024823356,5.232191557
ENSG00000156042,0.428047414,0.020729603,0.208055815
ENSG00000156049,-0.60811535,-0.60811535,1.656011051
ENSG00000156050,0.157852609,1.06331659,0.208055815
ENSG00000156052,9.574833249,8.331625032,7.926044634
ENSG00000156110,2.729115788,3.68283245,3.870879326
ENSG00000156113,-0.60811535,0.020729603,0.208055815
ENSG00000156127,2.036624454,2.754712214,4.011446399
ENSG00000156136,6.304020106,6.010213086,6.628981788
ENSG00000156140,0.851985724,-0.60811535,-0.60811535
ENSG00000156162,2.778266925,3.2107184,2.93416459
ENSG00000156170,4.08498821,3.556680655,3.601082127
ENSG00000156171,2.916407031,3.512053625,3.540492774
ENSG00000156172,2.036624454,1.291691528,1.407277898
ENSG00000156206,6.588670632,5.69794063,4.733792121
ENSG00000156218,-0.174883164,0.020729603,-0.60811535
ENSG00000156219,-0.60811535,0.020729603,-0.60811535
ENSG00000156222,-0.60811535,-0.60811535,0.208055815
ENSG00000156232,4.722033951,4.926229495,4.055414928
ENSG00000156239,0.655532735,1.6621999,-0.60811535
ENSG00000156253,1.562627832,1.95673551,2.216818509
ENSG00000156256,3.602333039,3.512053625,4.499237084
ENSG00000156261,4.604309768,5.337732021,4.760601544
ENSG00000156265,11.31427512,11.33065908,10.81324461
ENSG00000156273,6.571345126,5.87577925,5.541365067
ENSG00000156282,-0.60811535,-0.60811535,0.208055815
ENSG00000156298,-0.60811535,-0.60811535,0.208055815
ENSG00000156299,2.26068893,2.201214979,2.732265031
ENSG00000156304,5.171651602,4.959848357,5.048588351
ENSG00000156313,2.678230882,3.798834847,4.365912625
ENSG00000156374,3.707580197,4.538318643,4.257154983
ENSG00000156381,6.564356243,5.272340165,5.004408051
ENSG00000156384,0.851985724,1.816971108,2.619625114
ENSG00000156398,0.428047414,-0.60811535,-0.60811535
ENSG00000156411,7.722056838,7.274040935,8.093561551
ENSG00000156414,4.285292133,0.457217731,0.208055815
ENSG00000156453,-0.60811535,0.020729603,-0.60811535
ENSG00000156467,6.790818784,7.226493588,7.18376906
ENSG00000156469,1.179228065,0.791864764,-0.60811535
ENSG00000156471,4.73454059,4.51589186,4.499237084
ENSG00000156475,0.157852609,1.06331659,2.619625114
ENSG00000156482,6.278623992,7.731195548,7.969782402
ENSG00000156500,2.570738113,2.967987056,1.656011051
ENSG00000156502,2.87181401,3.2107184,2.732265031
ENSG00000156504,7.523760694,7.257239058,6.699954874
ENSG00000156508,8.403742279,9.800392337,9.992617977
ENSG00000156509,0.655532735,0.020729603,0.208055815
ENSG00000156510,-0.60811535,0.020729603,-0.60811535
ENSG00000156515,9.719084253,8.08163866,7.893105954
ENSG00000156521,0.655532735,0.457217731,1.407277898
ENSG00000156531,3.707580197,3.835518239,3.411100684
ENSG00000156535,6.111288151,5.583982045,4.561546654
ENSG00000156564,-0.60811535,-0.60811535,0.208055815
ENSG00000156587,5.55682306,5.189744526,5.895961158
ENSG00000156599,4.14243169,3.512053625,2.93416459
ENSG00000156603,1.318659198,1.6621999,2.052970289
ENSG00000156639,8.149657178,7.721428275,7.117907629
ENSG00000156642,9.608771937,8.895661187,9.326362939
ENSG00000156650,4.631313396,4.783325408,5.324924347
ENSG00000156671,3.082154159,2.504346384,2.497440227
ENSG00000156675,4.92117247,5.717726869,5.288543334
ENSG00000156689,5.115382621,3.369239226,3.540492774
ENSG00000156697,2.26068893,3.466001956,3.601082127
ENSG00000156709,1.771245913,2.675987667,2.052970289
ENSG00000156711,2.454586778,1.816971108,2.732265031
ENSG00000156735,3.230806221,3.094451617,3.268950027
ENSG00000156738,2.729115788,4.398210031,4.812770556
ENSG00000156787,5.866224548,5.68794481,5.587016785
ENSG00000156795,1.179228065,1.06331659,0.726140455
ENSG00000156802,5.408614066,5.657534967,5.510107768
ENSG00000156804,0.851985724,1.816971108,1.656011051
ENSG00000156831,3.707580197,3.940283403,3.71512304
ENSG00000156853,1.670704442,1.6621999,1.106539334
ENSG00000156858,4.302194605,3.973580092,3.768932007
ENSG00000156860,7.276797214,6.507441006,6.577137852
ENSG00000156869,0.851985724,1.06331659,0.208055815
ENSG00000156873,1.318659198,1.291691528,2.363941681
ENSG00000156875,4.819176812,3.31831003,3.192252142
ENSG00000156876,2.678230882,2.309491653,2.052970289
ENSG00000156928,1.445794457,2.084147754,2.619625114
ENSG00000156931,7.942910848,6.827286903,6.787289574
ENSG00000156958,5.096127796,4.725863124,3.601082127
ENSG00000156966,-0.60811535,0.020729603,-0.60811535
ENSG00000156968,0.157852609,0.457217731,0.208055815
ENSG00000156970,3.428496305,2.829362318,2.363941681
ENSG00000156973,2.825798556,2.504346384,1.656011051
ENSG00000156976,7.15415044,6.822726177,6.313069259
ENSG00000156983,2.570738113,3.153755934,3.601082127
ENSG00000156990,1.670704442,2.084147754,2.052970289
