EnsembleID,P3181SPE,S601PE
ENSG00000171658,0.948022465,0.704810885
ENSG00000171659,0.564814766,0.041479546
ENSG00000171681,8.262324039,0.041479546
ENSG00000171695,0.041479546,1.501543852
ENSG00000171700,5.245325777,7.377113226
ENSG00000171703,2.782312853,0.041479546
ENSG00000171711,0.041479546,4.810621501
ENSG00000171714,0.948022465,0.041479546
ENSG00000171720,4.250228074,0.041479546
ENSG00000171722,0.041479546,2.933110579
ENSG00000171723,1.898921006,5.280852059
ENSG00000171724,1.713393569,0.041479546
ENSG00000171729,0.564814766,1.157492132
ENSG00000171735,7.985815441,0.041479546
ENSG00000171747,0.041479546,1.779141081
ENSG00000171757,0.041479546,4.779401972
ENSG00000171763,2.344666112,0.041479546
ENSG00000171766,2.873729037,0.041479546
ENSG00000171772,0.564814766,0.041479546
ENSG00000171773,0.041479546,5.038680589
ENSG00000171777,5.579909261,0.041479546
ENSG00000171790,0.041479546,4.251873293
ENSG00000171791,4.029466056,0.041479546
ENSG00000171792,1.898921006,0.041479546
ENSG00000171793,3.326213081,2.212177794
ENSG00000171794,0.041479546,4.929152766
ENSG00000171798,1.25051005,4.681472934
ENSG00000171806,1.898921006,1.779141081
ENSG00000171812,0.041479546,1.779141081
ENSG00000171813,2.344666112,4.61228741
ENSG00000171817,1.25051005,1.501543852
ENSG00000171823,0.564814766,0.041479546
ENSG00000171824,4.316897294,0.041479546
ENSG00000171827,2.210825039,0.041479546
ENSG00000171840,1.898921006,1.501543852
ENSG00000171843,7.478490792,5.617361632
ENSG00000171847,0.564814766,0.041479546
ENSG00000171848,3.117638349,4.681472934
ENSG00000171853,4.380621229,0.041479546
ENSG00000171855,0.041479546,2.686170825
ENSG00000171858,7.403778579,0.041479546
ENSG00000171860,1.500437039,0.041479546
ENSG00000171861,3.190565518,7.925621821
ENSG00000171862,7.811814573,1.779141081
ENSG00000171863,7.785571733,0.041479546
ENSG00000171864,0.041479546,8.563416947
ENSG00000171865,3.815575932,8.692625385
ENSG00000171867,3.720272691,0.041479546
ENSG00000171872,0.041479546,1.157492132
ENSG00000171873,0.041479546,1.157492132
ENSG00000171889,0.041479546,4.539616181
ENSG00000171903,0.041479546,2.212177794
ENSG00000171914,1.713393569,0.041479546
ENSG00000171916,0.948022465,0.041479546
ENSG00000171928,6.342240065,0.041479546
ENSG00000171936,0.041479546,3.04234942
ENSG00000171940,5.697174061,0.041479546
ENSG00000171943,2.959696209,6.928161614
ENSG00000171951,0.041479546,1.157492132
ENSG00000171953,2.782312853,0.041479546
ENSG00000171954,0.041479546,2.814917713
ENSG00000171960,2.467137833,0.041479546
ENSG00000171970,1.500437039,0.041479546
ENSG00000171984,2.782312853,0.041479546
ENSG00000171988,7.388360366,0.041479546
ENSG00000171992,4.215701366,7.193906085
ENSG00000172000,0.041479546,9.70023745
ENSG00000172005,1.500437039,0.041479546
ENSG00000172006,0.948022465,0.041479546
ENSG00000172007,3.326213081,3.770319097
ENSG00000172009,0.564814766,0.041479546
ENSG00000172014,0.041479546,5.164841747
ENSG00000172037,3.190565518,0.041479546
ENSG00000172046,4.068686107,0.041479546
ENSG00000172053,4.713188991,3.490843111
ENSG00000172057,5.721987358,0.704810885
ENSG00000172058,0.041479546,5.918973676
ENSG00000172059,3.564361186,0.704810885
ENSG00000172062,2.210825039,6.143997199
ENSG00000172071,2.210825039,0.041479546
ENSG00000172081,6.921089556,0.041479546
ENSG00000172086,4.761861868,0.041479546
ENSG00000172113,2.210825039,7.428330103
ENSG00000172115,6.994209397,3.238762444
ENSG00000172116,1.898921006,4.647294863
ENSG00000172123,3.040827583,4.340103662
ENSG00000172137,0.564814766,4.157893529
ENSG00000172139,0.041479546,1.779141081
ENSG00000172159,8.877772594,0.041479546
ENSG00000172164,6.040746067,0.041479546
ENSG00000172167,1.25051005,4.539616181
ENSG00000172171,2.467137833,5.038680589
ENSG00000172172,2.873729037,1.779141081
ENSG00000172175,4.785596056,2.814917713
ENSG00000172183,5.262341517,6.338612459
ENSG00000172188,0.041479546,5.652247648
ENSG00000172197,3.040827583,0.041479546
ENSG00000172201,0.041479546,5.280852059
ENSG00000172215,0.564814766,0.041479546
ENSG00000172216,6.695377847,0.041479546
ENSG00000172232,2.210825039,0.041479546
ENSG00000172236,0.041479546,6.510067966
ENSG00000172238,0.041479546,1.157492132
ENSG00000172239,3.040827583,0.041479546
ENSG00000172243,4.785596056,0.041479546
ENSG00000172244,0.948022465,2.686170825
ENSG00000172250,0.041479546,4.57640932
ENSG00000172260,0.948022465,0.041479546
ENSG00000172262,5.312216745,0.041479546
ENSG00000172264,2.873729037,0.041479546
ENSG00000172269,0.564814766,4.205648527
ENSG00000172270,6.663708928,1.157492132
ENSG00000172273,3.508407343,4.251873293
ENSG00000172283,0.041479546,8.604077189
ENSG00000172288,0.041479546,2.686170825
ENSG00000172292,4.068686107,0.041479546
ENSG00000172296,0.948022465,5.090476303
ENSG00000172301,2.344666112,0.704810885
ENSG00000172315,3.450195503,0.041479546
ENSG00000172318,0.041479546,2.388052975
ENSG00000172320,0.041479546,4.340103662
ENSG00000172322,2.873729037,0.041479546
ENSG00000172331,5.496078629,1.157492132
ENSG00000172336,1.898921006,0.041479546
ENSG00000172339,0.948022465,4.382274572
ENSG00000172340,4.283947761,2.814917713
ENSG00000172345,0.564814766,3.411611281
ENSG00000172349,6.412520066,0.041479546
ENSG00000172350,0.041479546,1.157492132
ENSG00000172352,0.041479546,6.295126044
ENSG00000172354,5.782215339,0.041479546
ENSG00000172361,0.948022465,0.041479546
ENSG00000172362,0.041479546,4.463089291
ENSG00000172366,0.948022465,0.041479546
ENSG00000172375,2.580021453,0.041479546
ENSG00000172380,0.948022465,0.041479546
ENSG00000172382,1.713393569,0.041479546
ENSG00000172409,2.782312853,5.188802116
ENSG00000172421,0.041479546,4.340103662
ENSG00000172426,2.344666112,0.041479546
ENSG00000172428,3.670151268,0.041479546
ENSG00000172432,6.404878124,0.041479546
ENSG00000172456,3.564361186,0.041479546
ENSG00000172457,0.041479546,5.115693109
ENSG00000172458,0.041479546,4.539616181
ENSG00000172464,0.041479546,0.704810885
ENSG00000172465,2.467137833,0.041479546
ENSG00000172466,6.79813132,0.041479546
ENSG00000172469,2.210825039,5.235561109
ENSG00000172476,1.25051005,0.041479546
ENSG00000172487,0.041479546,0.704810885
ENSG00000172493,7.22437493,0.041479546
ENSG00000172500,2.782312853,6.461719999
ENSG00000172508,2.063285685,0.041479546
ENSG00000172519,0.041479546,1.779141081
ENSG00000172530,6.276758501,1.157492132
ENSG00000172531,6.108179896,0.041479546
ENSG00000172534,5.295782508,4.841179732
ENSG00000172538,0.041479546,5.212371041
ENSG00000172543,6.404878124,5.235561109
ENSG00000172548,0.564814766,0.041479546
ENSG00000172551,0.041479546,0.704810885
ENSG00000172554,0.564814766,0.041479546
ENSG00000172572,6.358156381,0.041479546
ENSG00000172575,2.344666112,1.157492132
ENSG00000172578,6.989107688,4.871104102
ENSG00000172586,3.389535734,4.871104102
ENSG00000172590,3.564361186,5.388224045
ENSG00000172594,1.25051005,5.346229234
ENSG00000172602,0.041479546,3.411611281
ENSG00000172613,1.713393569,2.212177794
ENSG00000172638,0.948022465,0.041479546
ENSG00000172650,0.564814766,0.041479546
ENSG00000172661,5.758425007,0.041479546
ENSG00000172663,2.782312853,0.041479546
ENSG00000172667,4.18032806,5.799567437
ENSG00000172671,2.873729037,0.041479546
ENSG00000172673,2.063285685,5.388224045
ENSG00000172680,0.041479546,3.411611281
ENSG00000172687,1.898921006,0.041479546
ENSG00000172716,3.904971746,0.041479546
ENSG00000172724,0.564814766,4.810621501
ENSG00000172725,5.023751563,0.704810885
ENSG00000172728,0.948022465,0.041479546
ENSG00000172731,0.564814766,0.041479546
ENSG00000172732,3.117638349,0.041479546
ENSG00000172733,0.041479546,3.238762444
ENSG00000172738,0.041479546,4.296662856
ENSG00000172748,0.948022465,0.041479546
ENSG00000172757,9.228860879,0.041479546
ENSG00000172765,5.895615682,0.041479546
ENSG00000172766,5.734235781,8.058349419
ENSG00000172769,0.041479546,6.832541595
ENSG00000172771,0.041479546,4.681472934
ENSG00000172775,7.368852954,0.041479546
ENSG00000172780,3.618225683,0.041479546
ENSG00000172782,0.041479546,6.284046498
ENSG00000172785,3.989149932,1.157492132
ENSG00000172789,0.041479546,0.704810885
ENSG00000172794,8.358432003,4.340103662
ENSG00000172795,6.64436843,0.041479546
ENSG00000172799,1.25051005,2.686170825
ENSG00000172803,0.041479546,6.840126238
ENSG00000172809,8.266546851,0.704810885
ENSG00000172817,0.564814766,2.544798606
ENSG00000172818,0.041479546,9.337284239
ENSG00000172819,4.316897294,0.041479546
ENSG00000172830,3.389535734,0.041479546
ENSG00000172831,3.040827583,0.041479546
ENSG00000172840,3.259982973,0.041479546
ENSG00000172845,6.089232556,2.011846248
ENSG00000172869,6.334215572,6.738272328
ENSG00000172888,3.040827583,6.029248117
ENSG00000172889,3.815575932,0.041479546
ENSG00000172890,4.18032806,0.041479546
ENSG00000172893,1.500437039,0.041479546
ENSG00000172900,0.041479546,2.814917713
ENSG00000172915,4.283947761,0.041479546
ENSG00000172922,3.670151268,0.041479546
ENSG00000172927,5.684605517,5.302975271
ENSG00000172932,4.962599946,0.041479546
ENSG00000172935,0.041479546,1.501543852
ENSG00000172936,5.970005061,5.06481088
ENSG00000172939,5.262341517,6.921027072
ENSG00000172943,4.854542112,5.703044204
ENSG00000172954,4.106868108,0.041479546
ENSG00000172955,0.041479546,1.157492132
ENSG00000172965,7.817582052,0.041479546
ENSG00000172967,0.041479546,3.770319097
ENSG00000172969,0.041479546,2.212177794
ENSG00000172977,3.040827583,0.041479546
ENSG00000172985,0.564814766,0.041479546
ENSG00000172986,0.564814766,5.140476712
ENSG00000172992,4.785596056,0.041479546
ENSG00000173011,4.636954991,0.041479546
ENSG00000173013,1.500437039,0.041479546
ENSG00000173020,7.392230394,4.647294863
ENSG00000173039,4.983273164,1.779141081
ENSG00000173040,1.25051005,6.956352109
ENSG00000173041,5.003654324,3.327773936
ENSG00000173064,6.293409628,0.041479546
ENSG00000173065,3.989149932,2.814917713
ENSG00000173068,1.25051005,7.234759664
ENSG00000173077,0.041479546,3.565949184
ENSG00000173080,0.564814766,2.011846248
ENSG00000173083,5.344534038,0.041479546
ENSG00000173085,2.873729037,0.041479546
ENSG00000173088,3.618225683,2.814917713
ENSG00000173110,5.157099869,0.041479546
ENSG00000173113,4.144065593,0.041479546
ENSG00000173120,6.67009857,5.01206828
ENSG00000173137,0.564814766,3.327773936
ENSG00000173141,3.117638349,0.041479546
ENSG00000173145,4.316897294,0.041479546
ENSG00000173153,3.117638349,2.212177794
ENSG00000173156,0.041479546,4.251873293
ENSG00000173157,0.041479546,1.157492132
ENSG00000173163,2.873729037,4.205648527
ENSG00000173166,3.190565518,0.041479546
ENSG00000173171,2.344666112,0.041479546
ENSG00000173175,0.041479546,3.705360201
ENSG00000173193,6.904926963,0.041479546
ENSG00000173198,2.210825039,1.157492132
ENSG00000173200,3.190565518,7.767551127
ENSG00000173207,1.713393569,5.164841747
ENSG00000173208,0.041479546,2.011846248
ENSG00000173209,3.720272691,0.041479546
ENSG00000173210,8.79102442,0.704810885
ENSG00000173213,0.041479546,8.22403663
ENSG00000173214,2.344666112,0.041479546
ENSG00000173218,2.684709857,0.041479546
ENSG00000173221,4.983273164,0.704810885
ENSG00000173226,3.947674704,1.501543852
ENSG00000173227,0.564814766,5.258384306
ENSG00000173230,7.262930551,0.704810885
ENSG00000173237,0.041479546,5.890035786
ENSG00000173258,1.500437039,0.041479546
ENSG00000173262,0.564814766,0.041479546
ENSG00000173264,3.117638349,0.041479546
ENSG00000173269,0.041479546,3.63733799
ENSG00000173272,2.873729037,0.041479546
ENSG00000173273,4.283947761,0.704810885
ENSG00000173275,1.500437039,0.041479546
ENSG00000173276,2.873729037,3.04234942
ENSG00000173281,5.344534038,1.779141081
ENSG00000173285,0.041479546,3.490843111
ENSG00000173295,0.041479546,5.449009561
ENSG00000173320,1.25051005,0.041479546
ENSG00000173327,5.82865047,0.041479546
ENSG00000173334,3.904971746,0.041479546
ENSG00000173335,0.041479546,4.61228741
ENSG00000173338,0.041479546,4.841179732
ENSG00000173349,0.948022465,0.041479546
ENSG00000173366,0.564814766,0.041479546
ENSG00000173369,3.190565518,0.041479546
ENSG00000173372,3.040827583,0.041479546
ENSG00000173376,0.041479546,4.157893529
ENSG00000173389,0.041479546,2.212177794
ENSG00000173402,3.815575932,0.041479546
ENSG00000173404,0.041479546,4.463089291
ENSG00000173409,3.040827583,0.041479546
ENSG00000173418,3.508407343,0.041479546
ENSG00000173421,0.041479546,2.686170825
ENSG00000173431,0.041479546,3.238762444
ENSG00000173436,3.768711125,0.041479546
ENSG00000173442,7.228710125,0.041479546
ENSG00000173451,1.713393569,0.041479546
ENSG00000173452,0.041479546,8.058349419
ENSG00000173456,0.564814766,0.041479546
ENSG00000173457,3.564361186,0.041479546
ENSG00000173464,0.041479546,4.747491891
ENSG00000173465,2.580021453,5.719586567
ENSG00000173473,7.587150603,0.041479546
ENSG00000173480,2.467137833,0.041479546
ENSG00000173482,0.564814766,6.870072242
ENSG00000173486,4.029466056,0.041479546
ENSG00000173511,4.808946097,1.157492132
ENSG00000173517,4.761861868,0.041479546
ENSG00000173530,1.25051005,0.704810885
ENSG00000173531,0.564814766,6.801797879
ENSG00000173535,6.427683572,0.041479546
ENSG00000173540,1.25051005,0.041479546
ENSG00000173542,9.901531234,0.041479546
ENSG00000173545,4.215701366,0.041479546
ENSG00000173546,0.041479546,7.037761922
ENSG00000173548,0.564814766,1.157492132
ENSG00000173559,6.26836031,0.704810885
ENSG00000173572,0.041479546,1.157492132
ENSG00000173575,7.952129505,0.041479546
ENSG00000173581,1.500437039,5.090476303
ENSG00000173585,0.041479546,4.871104102
ENSG00000173588,3.508407343,3.565949184
ENSG00000173597,4.500199917,0.041479546
ENSG00000173598,5.481620747,4.841179732
ENSG00000173599,0.041479546,2.933110579
ENSG00000173610,0.041479546,4.900420372
ENSG00000173611,5.120241248,1.157492132
ENSG00000173614,3.720272691,1.501543852
ENSG00000173621,1.500437039,0.041479546
ENSG00000173626,7.600593413,0.041479546
ENSG00000173638,4.983273164,4.423247727
ENSG00000173653,0.564814766,0.041479546
ENSG00000173660,8.141070956,0.041479546
ENSG00000173662,0.041479546,3.705360201
ENSG00000173673,0.041479546,6.461719999
ENSG00000173674,5.210680126,0.041479546
ENSG00000173679,0.041479546,5.324764348
ENSG00000173681,5.45226292,0.041479546
ENSG00000173692,4.87681087,0.041479546
ENSG00000173698,0.041479546,5.56339801
ENSG00000173699,0.041479546,6.906651259
ENSG00000173706,2.580021453,0.041479546
ENSG00000173715,2.344666112,6.99083283
ENSG00000173726,4.688222586,0.041479546
ENSG00000173727,0.948022465,0.041479546
ENSG00000173728,0.041479546,3.832478736
ENSG00000173744,4.854542112,0.041479546
ENSG00000173757,6.792285397,0.041479546
ENSG00000173762,1.500437039,4.004341832
ENSG00000173769,0.041479546,5.581611084
ENSG00000173786,3.040827583,4.61228741
ENSG00000173801,4.500199917,0.041479546
ENSG00000173805,0.041479546,0.704810885
ENSG00000173809,0.041479546,6.029248117
ENSG00000173812,10.37765991,0.041479546
ENSG00000173821,8.258088831,8.725758298
ENSG00000173825,1.898921006,0.041479546
ENSG00000173826,0.041479546,7.397818672
ENSG00000173846,3.947674704,0.041479546
ENSG00000173848,5.157099869,0.041479546
ENSG00000173852,6.714050799,0.041479546
ENSG00000173862,0.041479546,10.23116466
ENSG00000173867,0.041479546,5.581611084
ENSG00000173868,4.808946097,0.041479546
ENSG00000173875,3.040827583,0.041479546
ENSG00000173889,8.832916335,6.094120783
ENSG00000173890,3.720272691,0.041479546
ENSG00000173894,0.041479546,8.143570275
ENSG00000173898,0.041479546,3.411611281
ENSG00000173905,6.768661907,3.63733799
ENSG00000173914,2.873729037,5.164841747
ENSG00000173915,5.228106949,0.041479546
ENSG00000173917,1.25051005,0.704810885
ENSG00000173918,0.041479546,4.810621501
ENSG00000173926,1.25051005,1.779141081
ENSG00000173928,0.564814766,0.041479546
ENSG00000173930,2.063285685,4.423247727
ENSG00000173933,4.471221538,0.041479546
ENSG00000173947,0.041479546,2.544798606
ENSG00000173950,1.713393569,0.041479546
ENSG00000173960,7.868477351,0.041479546
ENSG00000173976,0.041479546,5.768105146
ENSG00000173991,0.948022465,0.041479546
ENSG00000173992,3.904971746,0.041479546
ENSG00000174004,3.259982973,0.041479546
ENSG00000174007,3.389535734,2.212177794
ENSG00000174010,2.063285685,0.041479546
ENSG00000174013,2.580021453,4.251873293
ENSG00000174015,0.041479546,5.507337193
ENSG00000174016,0.041479546,4.747491891
ENSG00000174021,6.301663674,0.041479546
ENSG00000174028,0.948022465,0.041479546
ENSG00000174032,4.785596056,5.56339801
ENSG00000174059,1.898921006,2.814917713
ENSG00000174080,0.564814766,0.041479546
ENSG00000174099,6.26836031,6.970243444
ENSG00000174106,5.82865047,0.041479546
ENSG00000174109,1.25051005,6.70542885
ENSG00000174123,2.684709857,2.388052975
ENSG00000174125,4.215701366,0.041479546
ENSG00000174130,3.670151268,0.041479546
ENSG00000174132,1.713393569,5.258384306
ENSG00000174136,0.564814766,3.705360201
ENSG00000174137,0.948022465,0.041479546
ENSG00000174151,2.063285685,0.041479546
ENSG00000174165,1.898921006,5.212371041
ENSG00000174171,0.564814766,0.041479546
ENSG00000174173,2.684709857,0.041479546
ENSG00000174175,8.206272158,0.041479546
ENSG00000174177,1.25051005,0.041479546
ENSG00000174197,6.285108087,5.449009561
ENSG00000174206,0.564814766,0.041479546
ENSG00000174225,0.041479546,6.53831766
ENSG00000174227,3.117638349,0.041479546
ENSG00000174231,6.888581247,0.704810885
ENSG00000174233,3.389535734,3.565949184
ENSG00000174236,0.041479546,6.30612115
ENSG00000174238,5.45226292,0.041479546
ENSG00000174243,5.74638109,0.041479546
ENSG00000174255,0.041479546,5.634910086
ENSG00000174276,1.500437039,1.157492132
ENSG00000174282,5.620065947,0.041479546
ENSG00000174292,1.500437039,0.041479546
ENSG00000174306,3.190565518,5.752112904
ENSG00000174307,0.041479546,1.157492132
ENSG00000174325,0.041479546,4.251873293
ENSG00000174326,0.041479546,2.011846248
ENSG00000174327,0.564814766,0.041479546
ENSG00000174353,2.063285685,0.041479546
ENSG00000174358,0.041479546,1.779141081
ENSG00000174365,3.389535734,0.041479546
ENSG00000174371,1.500437039,0.041479546
ENSG00000174373,4.411457855,0.041479546
ENSG00000174384,0.948022465,0.041479546
ENSG00000174403,0.564814766,1.779141081
ENSG00000174405,3.904971746,0.041479546
ENSG00000174408,0.041479546,1.779141081
ENSG00000174417,1.25051005,0.041479546
ENSG00000174428,3.259982973,0.041479546
ENSG00000174437,6.420121741,0.041479546
ENSG00000174442,3.989149932,0.041479546
ENSG00000174444,9.161297657,3.411611281
ENSG00000174446,3.989149932,0.041479546
ENSG00000174448,0.041479546,10.76456902
ENSG00000174456,6.342240065,0.041479546
ENSG00000174469,3.326213081,0.041479546
ENSG00000174482,0.041479546,2.686170825
ENSG00000174483,0.948022465,0.041479546
ENSG00000174485,8.230252704,0.041479546
ENSG00000174498,0.041479546,7.668786062
ENSG00000174500,1.898921006,0.041479546
ENSG00000174501,4.831924228,4.423247727
ENSG00000174502,0.041479546,4.057362515
ENSG00000174514,0.564814766,0.704810885
ENSG00000174516,1.500437039,0.041479546
ENSG00000174529,0.948022465,0.041479546
ENSG00000174547,3.190565518,1.501543852
ENSG00000174574,5.593419398,0.041479546
ENSG00000174579,4.500199917,6.284046498
ENSG00000174599,0.041479546,7.176036943
ENSG00000174600,1.713393569,0.041479546
ENSG00000174606,2.873729037,0.704810885
ENSG00000174607,0.948022465,0.041479546
ENSG00000174611,0.041479546,5.544952064
ENSG00000174628,0.948022465,0.041479546
ENSG00000174640,0.948022465,2.212177794
ENSG00000174652,3.389535734,0.704810885
ENSG00000174669,0.564814766,0.041479546
ENSG00000174678,0.564814766,0.704810885
ENSG00000174695,7.746802258,0.041479546
ENSG00000174705,1.898921006,6.401478951
ENSG00000174718,7.120891239,4.647294863
ENSG00000174720,6.11756106,0.041479546
ENSG00000174721,0.948022465,7.98498411
ENSG00000174738,4.941626177,5.56339801
ENSG00000174740,0.564814766,0.041479546
ENSG00000174744,4.283947761,4.539616181
ENSG00000174748,8.255966555,0.041479546
ENSG00000174749,2.580021453,5.188802116
ENSG00000174775,2.684709857,9.786184912
ENSG00000174776,1.898921006,2.544798606
ENSG00000174780,5.86252158,0.041479546
ENSG00000174788,3.259982973,5.115693109
ENSG00000174791,0.948022465,4.984955832
ENSG00000174796,3.040827583,3.63733799
ENSG00000174799,5.949139451,0.041479546
ENSG00000174804,0.564814766,5.367379435
ENSG00000174807,0.564814766,4.810621501
ENSG00000174808,0.041479546,5.669379329
ENSG00000174827,0.041479546,2.011846248
ENSG00000174837,5.157099869,0.041479546
ENSG00000174839,4.106868108,0.041479546
ENSG00000174840,2.782312853,4.810621501
ENSG00000174842,1.713393569,5.280852059
ENSG00000174844,1.898921006,5.090476303
ENSG00000174851,1.25051005,2.388052975
ENSG00000174885,4.500199917,0.041479546
ENSG00000174886,3.670151268,0.041479546
ENSG00000174891,7.857321435,0.041479546
ENSG00000174899,0.564814766,5.617361632
ENSG00000174903,7.039330679,0.704810885
ENSG00000174912,1.25051005,0.041479546
ENSG00000174914,0.041479546,6.671820227
ENSG00000174915,2.063285685,0.041479546
ENSG00000174917,2.063285685,1.501543852
ENSG00000174928,2.210825039,0.041479546
ENSG00000174930,0.041479546,5.01206828
ENSG00000174937,0.041479546,4.340103662
ENSG00000174943,2.467137833,0.041479546
ENSG00000174944,1.500437039,0.041479546
ENSG00000174946,0.564814766,0.041479546
ENSG00000174951,0.948022465,0.041479546
ENSG00000174953,4.662816507,0.041479546
ENSG00000174957,0.041479546,2.212177794
ENSG00000174963,0.041479546,6.215720588
ENSG00000174977,0.564814766,0.041479546
ENSG00000174989,2.467137833,0.704810885
ENSG00000174996,0.564814766,0.041479546
ENSG00000175003,1.25051005,0.041479546
ENSG00000175029,5.496078629,0.041479546
ENSG00000175040,3.904971746,0.041479546
ENSG00000175048,1.25051005,4.714860015
ENSG00000175054,3.815575932,5.752112904
ENSG00000175061,5.279158904,3.04234942
ENSG00000175063,3.450195503,3.63733799
ENSG00000175065,0.041479546,7.943336295
ENSG00000175066,2.063285685,3.238762444
ENSG00000175073,5.895615682,0.041479546
ENSG00000175077,0.041479546,2.686170825
ENSG00000175084,0.041479546,6.261628826
ENSG00000175087,2.467137833,0.041479546
ENSG00000175093,0.948022465,0.041479546
ENSG00000175097,0.041479546,0.704810885
ENSG00000175104,3.564361186,0.041479546
ENSG00000175105,3.508407343,0.041479546
ENSG00000175106,2.063285685,4.108503505
ENSG00000175110,4.471221538,3.04234942
ENSG00000175115,6.689099433,1.157492132
ENSG00000175121,0.041479546,4.382274572
ENSG00000175130,5.157099869,7.133460888
ENSG00000175137,5.620065947,0.041479546
ENSG00000175143,0.041479546,3.327773936
ENSG00000175147,0.041479546,4.157893529
ENSG00000175155,7.411426331,0.041479546
ENSG00000175161,4.983273164,0.041479546
ENSG00000175164,6.234269965,5.01206828
ENSG00000175166,5.579909261,0.041479546
ENSG00000175175,0.041479546,4.957324088
ENSG00000175182,1.500437039,0.041479546
ENSG00000175183,0.564814766,0.041479546
ENSG00000175193,4.250228074,0.041479546
ENSG00000175197,4.106868108,0.041479546
ENSG00000175198,5.063125167,3.949297988
ENSG00000175202,0.041479546,0.704810885
ENSG00000175203,6.17260201,1.157492132
ENSG00000175213,0.948022465,3.238762444
ENSG00000175215,7.087863969,0.041479546
ENSG00000175216,7.422822479,0.041479546
ENSG00000175220,4.831924228,7.164000025
ENSG00000175221,4.144065593,5.669379329
ENSG00000175224,4.556466841,5.140476712
ENSG00000175229,0.041479546,3.705360201
ENSG00000175262,0.041479546,5.544952064
ENSG00000175265,0.564814766,0.704810885
ENSG00000175267,0.564814766,0.041479546
ENSG00000175274,4.18032806,0.041479546
ENSG00000175279,2.782312853,0.041479546
ENSG00000175283,0.564814766,5.01206828
ENSG00000175294,3.389535734,0.041479546
ENSG00000175305,2.210825039,0.041479546
ENSG00000175309,3.618225683,0.041479546
ENSG00000175315,0.041479546,3.705360201
ENSG00000175322,1.25051005,0.041479546
ENSG00000175324,6.689099433,0.041479546
ENSG00000175325,0.041479546,5.890035786
ENSG00000175329,0.041479546,4.871104102
ENSG00000175334,4.583798212,0.041479546
ENSG00000175344,0.041479546,2.011846248
ENSG00000175348,4.349111069,0.041479546
ENSG00000175354,5.481620747,2.011846248
ENSG00000175356,0.564814766,0.041479546
ENSG00000175376,2.684709857,4.681472934
ENSG00000175387,8.113204798,0.041479546
ENSG00000175390,5.437356895,2.212177794
ENSG00000175393,0.041479546,7.307691522
ENSG00000175395,3.768711125,6.963314496
ENSG00000175414,0.564814766,0.041479546
ENSG00000175416,5.228106949,0.041479546
ENSG00000175426,0.041479546,3.892070439
ENSG00000175445,1.898921006,0.041479546
ENSG00000175449,2.580021453,0.041479546
ENSG00000175455,4.144065593,6.284046498
ENSG00000175463,4.471221538,5.140476712
ENSG00000175467,6.11756106,6.519546126
ENSG00000175470,6.494013561,3.565949184
ENSG00000175471,8.279141628,2.212177794
ENSG00000175482,4.688222586,6.317033094
ENSG00000175485,0.041479546,6.168303347
ENSG00000175489,4.785596056,3.565949184
ENSG00000175505,1.25051005,0.704810885
ENSG00000175513,0.041479546,2.212177794
ENSG00000175520,0.041479546,3.949297988
ENSG00000175538,5.633206905,0.041479546
ENSG00000175544,1.25051005,0.041479546
ENSG00000175548,0.948022465,5.488155479
ENSG00000175550,6.978849825,0.041479546
ENSG00000175556,1.713393569,0.041479546
ENSG00000175564,0.041479546,4.929152766
ENSG00000175567,7.794372494,0.041479546
ENSG00000175573,3.117638349,0.041479546
ENSG00000175575,1.898921006,7.345486984
ENSG00000175581,3.450195503,0.704810885
ENSG00000175582,9.386556596,4.382274572
ENSG00000175591,1.500437039,0.041479546
ENSG00000175592,1.25051005,6.754417871
ENSG00000175595,3.720272691,0.041479546
ENSG00000175600,0.041479546,1.157492132
ENSG00000175602,5.980325779,0.041479546
ENSG00000175606,5.157099869,3.832478736
ENSG00000175611,0.564814766,0.041479546
ENSG00000175619,0.041479546,3.143895889
ENSG00000175634,3.720272691,0.041479546
ENSG00000175643,0.564814766,0.041479546
ENSG00000175662,5.120241248,0.041479546
ENSG00000175676,0.041479546,2.544798606
ENSG00000175701,2.580021453,0.041479546
ENSG00000175711,2.959696209,0.041479546
ENSG00000175727,6.508348393,4.108503505
ENSG00000175730,0.041479546,5.164841747
ENSG00000175745,0.564814766,0.041479546
ENSG00000175746,5.906480473,0.041479546
ENSG00000175749,0.041479546,3.770319097
ENSG00000175756,5.312216745,0.041479546
ENSG00000175764,1.25051005,0.041479546
ENSG00000175766,0.041479546,0.704810885
ENSG00000175768,5.407074704,0.041479546
ENSG00000175773,0.041479546,4.057362515
ENSG00000175782,3.190565518,0.041479546
ENSG00000175787,1.500437039,0.041479546
ENSG00000175792,3.508407343,0.041479546
ENSG00000175793,1.25051005,2.011846248
ENSG00000175806,3.720272691,0.041479546
ENSG00000175826,5.671926515,0.041479546
ENSG00000175832,0.041479546,0.704810885
ENSG00000175841,0.041479546,4.810621501
ENSG00000175854,3.989149932,3.327773936
ENSG00000175857,5.157099869,0.041479546
ENSG00000175866,1.25051005,0.041479546
ENSG00000175868,0.041479546,6.884815328
ENSG00000175874,0.041479546,2.011846248
ENSG00000175886,0.564814766,0.041479546
ENSG00000175893,3.326213081,0.041479546
ENSG00000175894,0.564814766,0.041479546
ENSG00000175895,5.193040221,0.041479546
ENSG00000175899,3.326213081,5.346229234
