EnsembleID,P3234PE,P3200PE,P3322PE,P3125PE,P3360SPE.1,P3174PE,S586PE
ENSG00000259010,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259013,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.292298233
ENSG00000259020,1.780249194,1.838599807,1.021011534,2.314989466,1.021011534,2.5337666,1.021011534
ENSG00000259022,1.021011534,2.357246082,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259023,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,2.429761361
ENSG00000259030,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259032,1.021011534,1.838599807,1.021011534,1.021011534,2.440797094,3.255846671,1.021011534
ENSG00000259035,1.021011534,1.838599807,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259045,2.275116933,3.848761081,4.168600383,3.442193525,2.440797094,1.021011534,1.021011534
ENSG00000259049,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259062,2.166390961,3.038872542,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259075,1.624557885,1.838599807,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259077,1.251397792,1.021011534,3.322852718,2.314989466,1.021011534,1.021011534,1.021011534
ENSG00000259078,1.021011534,1.838599807,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259083,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,2.185348848
ENSG00000259086,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,2.5337666,1.021011534
ENSG00000259089,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.890910519
ENSG00000259090,2.376220103,1.021011534,1.021011534,1.021011534,1.021011534,2.5337666,1.021011534
ENSG00000259098,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259105,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,2.5337666,1.021011534
ENSG00000259107,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,2.429761361
ENSG00000259108,1.021011534,1.021011534,1.021011534,2.314989466,1.021011534,1.021011534,1.021011534
ENSG00000259118,1.780249194,2.357246082,1.021011534,2.314989466,1.021011534,1.021011534,1.021011534
ENSG00000259129,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.292298233
ENSG00000259130,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.890910519
ENSG00000259135,1.021011534,1.021011534,4.698249073,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259137,1.624557885,1.021011534,3.322852718,1.021011534,3.612301316,3.255846671,1.021011534
ENSG00000259138,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.717585159
ENSG00000259144,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259151,2.048798304,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259162,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259165,2.559370401,2.357246082,1.021011534,2.314989466,1.021011534,1.021011534,1.021011534
ENSG00000259172,1.450009315,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259182,1.450009315,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259187,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,2.983143058
ENSG00000259205,1.780249194,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.292298233
ENSG00000259207,8.76346527,7.851921858,9.426384985,9.650196047,8.061966167,5.005451055,1.021011534
ENSG00000259217,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.292298233
ENSG00000259225,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259228,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.292298233
ENSG00000259238,1.021011534,1.021011534,1.021011534,2.314989466,1.021011534,1.021011534,1.021011534
ENSG00000259248,1.021011534,2.357246082,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259259,1.021011534,1.021011534,1.021011534,1.021011534,2.440797094,1.021011534,1.021011534
ENSG00000259264,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.520556383
ENSG00000259276,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.292298233
ENSG00000259278,2.275116933,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259285,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,2.538011818
ENSG00000259287,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259291,1.624557885,1.021011534,3.322852718,1.021011534,2.440797094,3.255846671,1.021011534
ENSG00000259299,1.624557885,1.021011534,1.021011534,1.021011534,1.021011534,2.5337666,1.021011534
ENSG00000259315,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259316,1.450009315,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259318,1.450009315,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259319,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259330,4.318290854,3.038872542,3.322852718,3.442193525,3.612301316,1.021011534,1.021011534
ENSG00000259332,1.780249194,1.021011534,1.021011534,2.314989466,1.021011534,3.255846671,1.021011534
ENSG00000259338,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,3.439082285
ENSG00000259345,2.796730467,2.357246082,1.021011534,1.021011534,2.440797094,2.5337666,1.021011534
ENSG00000259347,1.624557885,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259353,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.292298233
ENSG00000259357,1.780249194,1.838599807,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259358,1.021011534,1.021011534,3.322852718,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259363,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259366,1.450009315,1.838599807,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259369,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.292298233
ENSG00000259374,1.780249194,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259375,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259378,1.251397792,1.021011534,1.021011534,1.021011534,2.440797094,1.021011534,1.021011534
ENSG00000259379,1.624557885,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259380,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.292298233
ENSG00000259383,3.121932342,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259385,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259390,1.624557885,1.838599807,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259394,1.021011534,1.021011534,3.322852718,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259397,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,2.5337666,1.021011534
ENSG00000259407,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.520556383
ENSG00000259415,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259417,1.021011534,1.838599807,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259425,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,4.027138426
ENSG00000259429,2.642905391,3.038872542,1.021011534,2.985988394,1.021011534,2.5337666,1.021011534
ENSG00000259431,1.780249194,1.838599807,1.021011534,2.314989466,1.021011534,1.021011534,1.021011534
ENSG00000259436,1.450009315,2.73794616,1.021011534,2.314989466,1.021011534,1.021011534,1.021011534
ENSG00000259441,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.717585159
ENSG00000259446,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259453,1.624557885,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.890910519
ENSG00000259456,2.796730467,1.838599807,1.021011534,3.442193525,3.142330303,1.021011534,1.021011534
ENSG00000259463,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,3.694336628
ENSG00000259475,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259476,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.292298233
ENSG00000259477,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.292298233
ENSG00000259479,1.021011534,1.838599807,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259483,5.499810393,4.566288238,3.322852718,2.985988394,1.021011534,2.5337666,1.021011534
ENSG00000259488,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,2.5337666,1.021011534
ENSG00000259493,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,2.5337666,1.021011534
ENSG00000259494,2.376220103,3.684857269,1.021011534,2.985988394,3.966212742,4.093833879,1.021011534
ENSG00000259498,1.021011534,1.021011534,1.021011534,2.314989466,1.021011534,1.021011534,1.021011534
ENSG00000259507,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,3.32283062
ENSG00000259512,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,2.04562814
ENSG00000259515,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,2.638703712
ENSG00000259516,1.021011534,1.021011534,3.322852718,1.021011534,3.142330303,2.5337666,1.021011534
ENSG00000259517,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,2.821178303
ENSG00000259523,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259529,1.920763351,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259536,1.251397792,2.357246082,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259538,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,2.312724784
ENSG00000259540,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.520556383
ENSG00000259545,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,2.312724784
ENSG00000259556,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259562,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259577,2.275116933,2.357246082,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259579,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.520556383
ENSG00000259581,1.021011534,1.021011534,3.322852718,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259583,1.251397792,2.357246082,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259598,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,3.128746178
ENSG00000259602,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.717585159
ENSG00000259605,1.021011534,1.021011534,3.322852718,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259612,1.021011534,1.838599807,1.021011534,1.021011534,1.021011534,2.5337666,1.021011534
ENSG00000259623,1.920763351,2.357246082,1.021011534,2.314989466,1.021011534,1.021011534,1.021011534
ENSG00000259626,1.450009315,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259627,2.048798304,1.838599807,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259630,1.450009315,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259632,1.450009315,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259641,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259642,2.721867128,1.838599807,3.322852718,2.985988394,1.021011534,1.021011534,1.021011534
ENSG00000259648,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259651,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259654,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,3.740383555
ENSG00000259658,1.251397792,1.838599807,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259660,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259661,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,3.439082285
ENSG00000259673,2.048798304,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259676,1.021011534,1.838599807,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259686,1.021011534,1.021011534,1.021011534,2.314989466,1.021011534,1.021011534,1.021011534
ENSG00000259687,1.450009315,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259699,4.318290854,4.1294645,3.322852718,4.300808666,4.250182126,1.021011534,1.021011534
ENSG00000259704,1.021011534,1.838599807,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259706,1.780249194,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259709,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,2.312724784
ENSG00000259711,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.292298233
ENSG00000259719,6.566712331,6.614136696,5.0848135,5.435718819,5.301227865,4.381055846,1.021011534
ENSG00000259721,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.520556383
ENSG00000259727,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259728,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259736,4.552341706,4.1294645,1.021011534,3.788269875,3.612301316,3.73484667,1.021011534
ENSG00000259743,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.520556383
ENSG00000259746,1.780249194,1.021011534,1.021011534,1.021011534,2.440797094,1.021011534,1.021011534
ENSG00000259751,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259753,1.450009315,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259760,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,3.646771414
ENSG00000259761,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.890910519
ENSG00000259768,1.251397792,1.021011534,1.021011534,4.300808666,3.966212742,1.021011534,1.021011534
ENSG00000259770,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.292298233
ENSG00000259772,1.251397792,1.021011534,1.021011534,2.314989466,1.021011534,1.021011534,1.021011534
ENSG00000259781,5.057537808,3.995929064,1.021011534,4.835386599,4.250182126,4.093833879,1.021011534
ENSG00000259782,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,2.73282405
ENSG00000259790,2.048798304,2.357246082,1.021011534,3.788269875,3.142330303,1.021011534,1.021011534
ENSG00000259793,1.021011534,1.838599807,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259797,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259802,1.021011534,1.838599807,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259820,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,2.73282405
ENSG00000259826,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259833,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.292298233
ENSG00000259834,5.011132651,4.743402818,4.698249073,3.442193525,3.966212742,2.5337666,1.021011534
ENSG00000259844,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.292298233
ENSG00000259845,1.624557885,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259859,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,2.821178303
ENSG00000259865,1.780249194,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259867,1.450009315,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259869,1.780249194,1.838599807,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259874,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.520556383
ENSG00000259877,1.624557885,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259897,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.292298233
ENSG00000259900,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.292298233
ENSG00000259917,1.450009315,1.021011534,1.021011534,1.021011534,1.021011534,2.5337666,1.021011534
ENSG00000259920,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259924,2.275116933,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259926,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259932,1.780249194,1.838599807,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259943,1.920763351,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259948,1.624557885,1.021011534,1.021011534,2.314989466,1.021011534,1.021011534,1.021011534
ENSG00000259953,3.121932342,3.287734011,4.168600383,3.442193525,3.966212742,1.021011534,1.021011534
ENSG00000259954,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259956,4.463224272,4.468847826,5.854714557,4.678223663,4.690968247,3.73484667,1.021011534
ENSG00000259959,2.048798304,1.021011534,1.021011534,2.314989466,1.021011534,1.021011534,1.021011534
ENSG00000259968,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,2.983143058
ENSG00000259972,1.450009315,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259974,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,3.255846671,1.021011534
ENSG00000259976,2.559370401,1.838599807,1.021011534,1.021011534,2.440797094,1.021011534,1.021011534
ENSG00000259978,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.292298233
ENSG00000259984,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259985,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259986,1.021011534,1.838599807,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000259998,1.021011534,1.021011534,1.021011534,1.021011534,3.142330303,1.021011534,1.021011534
ENSG00000260000,1.450009315,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260005,1.450009315,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260008,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,6.647765859
ENSG00000260017,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.292298233
ENSG00000260018,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,2.312724784
ENSG00000260019,1.624557885,2.73794616,1.021011534,2.314989466,1.021011534,1.021011534,1.021011534
ENSG00000260024,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,2.638703712
ENSG00000260027,2.721867128,2.73794616,1.021011534,2.985988394,1.021011534,3.73484667,1.021011534
ENSG00000260031,1.021011534,1.021011534,1.021011534,2.314989466,1.021011534,1.021011534,1.292298233
ENSG00000260032,9.742446969,9.019098273,9.699823309,9.866006527,8.941458876,7.626629048,1.292298233
ENSG00000260034,1.450009315,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260035,3.121932342,1.021011534,3.322852718,4.501822797,3.966212742,2.5337666,1.021011534
ENSG00000260036,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260038,1.021011534,1.838599807,1.021011534,1.021011534,1.021011534,1.021011534,1.520556383
ENSG00000260041,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.520556383
ENSG00000260052,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260057,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.292298233
ENSG00000260060,1.450009315,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260075,2.048798304,1.021011534,1.021011534,1.021011534,1.021011534,3.255846671,1.021011534
ENSG00000260077,2.86789994,1.838599807,1.021011534,2.314989466,3.142330303,1.021011534,1.292298233
ENSG00000260078,4.099178479,2.357246082,1.021011534,3.788269875,3.612301316,3.73484667,1.021011534
ENSG00000260083,1.624557885,1.838599807,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260086,1.021011534,2.357246082,1.021011534,1.021011534,1.021011534,1.021011534,4.027138426
ENSG00000260088,1.450009315,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260093,1.021011534,1.021011534,1.021011534,1.021011534,2.440797094,1.021011534,1.021011534
ENSG00000260101,2.559370401,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.520556383
ENSG00000260103,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260105,1.251397792,1.021011534,1.021011534,1.021011534,3.142330303,1.021011534,1.021011534
ENSG00000260111,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260114,2.048798304,1.021011534,1.021011534,2.314989466,1.021011534,1.021011534,3.196383945
ENSG00000260121,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260122,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,3.255846671,1.021011534
ENSG00000260133,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260137,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.717585159
ENSG00000260152,1.450009315,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260160,1.450009315,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260172,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.520556383
ENSG00000260179,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,2.5337666,1.021011534
ENSG00000260190,1.450009315,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260192,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,2.04562814
ENSG00000260196,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,3.740383555
ENSG00000260207,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.292298233
ENSG00000260209,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,2.429761361
ENSG00000260212,1.021011534,1.021011534,1.021011534,2.314989466,1.021011534,1.021011534,1.021011534
ENSG00000260213,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,5.284479327
ENSG00000260218,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,3.057780702
ENSG00000260219,1.021011534,1.021011534,1.021011534,2.314989466,1.021011534,1.021011534,1.021011534
ENSG00000260223,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.292298233
ENSG00000260229,1.021011534,1.021011534,1.021011534,1.021011534,2.440797094,1.021011534,1.021011534
ENSG00000260231,5.828945679,6.193860398,3.322852718,6.062986398,4.869375002,4.381055846,1.021011534
ENSG00000260233,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,2.5337666,1.021011534
ENSG00000260234,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.292298233
ENSG00000260236,1.450009315,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,2.185348848
ENSG00000260238,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260239,1.021011534,3.038872542,3.322852718,3.788269875,4.250182126,3.73484667,1.021011534
ENSG00000260242,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.292298233
ENSG00000260244,3.651992379,2.73794616,1.021011534,4.300808666,2.440797094,1.021011534,1.021011534
ENSG00000260249,2.935722994,1.021011534,4.168600383,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260257,2.642905391,1.838599807,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260260,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260267,1.450009315,3.287734011,4.698249073,2.314989466,1.021011534,1.021011534,1.520556383
ENSG00000260268,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,2.538011818
ENSG00000260274,1.624557885,1.021011534,1.021011534,1.021011534,2.440797094,1.021011534,1.021011534
ENSG00000260276,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,2.5337666,1.021011534
ENSG00000260278,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260285,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260287,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,3.950855444
ENSG00000260290,1.450009315,1.838599807,1.021011534,2.314989466,1.021011534,4.381055846,1.021011534
ENSG00000260291,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,8.485714838
ENSG00000260296,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.520556383
ENSG00000260298,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.292298233
ENSG00000260300,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260303,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260314,2.721867128,4.973968265,1.021011534,1.021011534,1.021011534,2.5337666,1.021011534
ENSG00000260316,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260318,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260342,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,3.740383555
ENSG00000260348,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,2.983143058
ENSG00000260361,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260366,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
