EnsembleID,P3202NP,P3275NP,P3090NP,P3095NP,P3107NP,P3230NP,P3376NP,P3052NP,P3387NP,P3372NP,P3367NP,P3354NP
ENSG00000213352,0.973961385,0.973961385,0.973961385,0.973961385,1.550931715,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213358,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.903622368,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213361,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,1.806238091
ENSG00000213362,2.648899539,1.929912819,0.973961385,2.68132932,3.125168646,0.973961385,3.773385596,2.903622368,3.102141425,2.808271045,3.803170234,3.666265936
ENSG00000213363,0.973961385,0.973961385,1.566176233,0.973961385,1.550931715,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213366,3.749675919,4.516433638,4.297213173,4.132582341,5.038743129,0.973961385,3.502357774,4.211061565,4.211087762,4.094648731,0.973961385,3.978361445
ENSG00000213368,0.973961385,1.183905135,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.164894554,0.973961385,0.973961385
ENSG00000213370,0.973961385,0.973961385,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213371,4.939318822,4.010567042,3.078008169,5.143272064,6.140341329,5.004993486,5.018375296,2.903622368,3.572680245,3.251651901,3.140556213,4.550108713
ENSG00000213373,0.973961385,0.973961385,1.300245262,0.973961385,1.550931715,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213376,0.973961385,1.183905135,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213380,3.403205969,3.484744243,4.453086897,3.710374101,2.281471541,0.973961385,3.168355895,4.587331155,2.399328432,3.251651901,3.140556213,3.48060333
ENSG00000213383,0.973961385,0.973961385,0.973961385,0.973961385,1.550931715,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213390,4.028842652,2.965358472,3.664660857,2.68132932,2.764135682,2.648672864,0.973961385,0.973961385,0.973961385,3.864411633,3.614220655,0.973961385
ENSG00000213394,0.973961385,0.973961385,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,1.878854799,0.973961385
ENSG00000213397,1.765582851,2.041945318,2.308917569,2.68132932,0.973961385,0.973961385,0.973961385,0.973961385,2.399328432,0.973961385,1.878854799,3.267468611
ENSG00000213398,0.973961385,1.529708111,1.98482628,0.973961385,0.973961385,2.648672864,0.973961385,2.903622368,2.399328432,0.973961385,1.878854799,0.973961385
ENSG00000213399,0.973961385,1.183905135,0.973961385,0.973961385,1.550931715,0.973961385,4.198352984,0.973961385,0.973961385,0.973961385,1.878854799,2.330660671
ENSG00000213406,0.973961385,0.973961385,0.973961385,2.066725265,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213411,0.973961385,0.973961385,1.682765967,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213412,0.973961385,0.973961385,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213413,0.973961385,0.973961385,0.973961385,2.066725265,0.973961385,0.973961385,2.732968129,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213414,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.106423139,2.903622368,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213420,0.973961385,0.973961385,2.308917569,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213421,1.765582851,1.183905135,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213430,0.973961385,0.973961385,0.973961385,2.68132932,1.961956464,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213431,0.973961385,0.973961385,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213432,1.765582851,1.183905135,0.973961385,2.066725265,0.973961385,2.648672864,2.106423139,2.903622368,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213433,2.273814282,1.529708111,1.682765967,0.973961385,1.550931715,0.973961385,0.973961385,2.903622368,0.973961385,2.164894554,1.878854799,0.973961385
ENSG00000213438,0.973961385,1.183905135,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213442,3.586816843,1.675796375,2.155953456,2.68132932,2.764135682,6.529889639,6.807845248,4.211061565,0.973961385,6.180452328,7.008662546,6.268367221
ENSG00000213445,6.286626596,5.660439927,6.510840064,5.731780277,4.951369583,4.554441575,5.384677415,5.969727327,6.019698621,5.402107695,6.663248163,6.117260463
ENSG00000213448,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.106423139,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213450,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.399328432,0.973961385,0.973961385,0.973961385
ENSG00000213453,2.648899539,1.808442391,1.890995089,3.44157733,3.125168646,3.402937205,3.502357774,0.973961385,2.399328432,3.251651901,3.803170234,2.330660671
ENSG00000213462,4.640297852,7.597310938,4.623229217,6.609465224,7.099940327,6.232232873,5.018375296,4.587331155,6.019698621,6.647437038,4.599381519,5.836796854
ENSG00000213463,3.403205969,3.771480208,4.666349067,3.110962301,2.764135682,4.797234869,4.198352984,5.343260111,3.102141425,3.590322521,4.119908674,3.978361445
ENSG00000213465,3.192771821,3.865840631,3.160752164,3.710374101,4.274208175,3.402937205,4.371572819,2.903622368,3.102141425,4.891683388,4.790160927,4.641557669
ENSG00000213467,1.765582851,2.242867482,1.682765967,2.68132932,3.276633362,2.648672864,2.106423139,0.973961385,2.399328432,0.973961385,0.973961385,1.806238091
ENSG00000213468,3.192771821,2.576304293,1.98482628,2.68132932,1.961956464,2.648672864,2.106423139,2.903622368,0.973961385,2.164894554,0.973961385,1.806238091
ENSG00000213478,0.973961385,0.973961385,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.399328432,0.973961385,0.973961385,1.806238091
ENSG00000213486,0.973961385,0.973961385,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213492,2.273814282,3.271468942,1.566176233,5.902492032,5.199057396,2.648672864,4.793177495,2.903622368,3.926912337,3.251651901,4.255520413,3.830736665
ENSG00000213495,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,1.806238091
ENSG00000213509,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,1.806238091
ENSG00000213512,0.973961385,0.973961385,0.973961385,0.973961385,1.961956464,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213513,0.973961385,0.973961385,1.439329451,0.973961385,1.550931715,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213514,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.903622368,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213516,2.946314203,2.907373713,4.122435234,2.066725265,2.955916334,3.895714752,0.973961385,3.700642946,3.572680245,2.808271045,3.970214399,1.806238091
ENSG00000213523,4.028842652,3.954406412,3.899632781,2.68132932,3.859979525,3.895714752,3.168355895,0.973961385,4.211087762,3.590322521,2.828842121,4.641557669
ENSG00000213526,1.765582851,0.973961385,1.439329451,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213533,1.765582851,2.783906453,2.511678767,2.066725265,2.955916334,0.973961385,2.732968129,0.973961385,3.102141425,0.973961385,1.878854799,1.806238091
ENSG00000213539,0.973961385,1.183905135,1.790634075,0.973961385,0.973961385,2.648672864,0.973961385,0.973961385,0.973961385,0.973961385,1.878854799,0.973961385
ENSG00000213540,0.973961385,0.973961385,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213542,0.973961385,0.973961385,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213549,0.973961385,0.973961385,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213551,3.896001249,5.032650942,4.485551841,5.731780277,5.927902373,3.895714752,4.371572819,5.343260111,5.492230061,4.623235717,4.599381519,4.452468357
ENSG00000213553,3.403205969,1.808442391,2.447206906,4.949104724,3.125168646,5.492845831,6.648581754,3.700642946,3.102141425,5.009237234,6.663248163,6.296778139
ENSG00000213558,0.973961385,0.973961385,0.973961385,0.973961385,1.550931715,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213563,2.273814282,2.33372478,2.447206906,0.973961385,2.542895023,0.973961385,3.168355895,0.973961385,0.973961385,2.808271045,1.878854799,0.973961385
ENSG00000213568,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.399328432,0.973961385,0.973961385,0.973961385
ENSG00000213569,2.273814282,0.973961385,1.300245262,2.066725265,2.281471541,2.648672864,2.106423139,0.973961385,0.973961385,2.164894554,2.430668888,1.806238091
ENSG00000213574,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.164894554,0.973961385,0.973961385
ENSG00000213585,4.870171112,4.875188849,4.994266402,4.304889691,4.905614859,5.492845831,5.384677415,4.211061565,4.830611096,5.710570216,3.970214399,5.536771306
ENSG00000213593,2.946314203,2.907373713,3.239006798,2.68132932,2.764135682,0.973961385,3.773385596,0.973961385,3.102141425,4.623235717,2.430668888,2.7144481
ENSG00000213598,0.973961385,0.973961385,1.300245262,0.973961385,0.973961385,0.973961385,3.773385596,2.903622368,0.973961385,2.164894554,3.803170234,3.666265936
ENSG00000213599,0.973961385,0.973961385,1.439329451,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213600,0.973961385,0.973961385,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213601,0.973961385,1.183905135,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213609,0.973961385,0.973961385,1.146307889,2.066725265,0.973961385,0.973961385,2.106423139,0.973961385,0.973961385,0.973961385,2.430668888,2.330660671
ENSG00000213613,0.973961385,1.367142707,1.439329451,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213614,2.648899539,4.395100017,5.827745851,2.066725265,2.281471541,0.973961385,0.973961385,2.903622368,0.973961385,0.973961385,4.119908674,3.01729599
ENSG00000213619,3.192771821,3.316720983,3.720283451,2.68132932,1.550931715,4.262352439,4.371572819,3.700642946,4.211087762,3.251651901,5.179363528,4.234803366
ENSG00000213625,7.308119495,8.608290183,6.09827256,8.207893198,9.566461596,6.832102318,7.246522248,6.405077838,8.129888395,7.373051069,6.104226754,7.047393884
ENSG00000213626,7.142058458,4.116726762,6.174926187,6.765136733,5.377245966,7.514473994,7.154656405,6.946939943,6.287716935,7.538633227,7.61177296,7.630788
ENSG00000213638,2.648899539,1.367142707,1.682765967,2.68132932,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213639,7.763857964,7.576531912,7.045134144,7.4371151,8.207397553,7.333702783,7.668005226,7.902512168,7.070584406,7.328505761,7.379119719,8.053390527
ENSG00000213650,0.973961385,0.973961385,0.973961385,2.066725265,2.281471541,2.648672864,0.973961385,0.973961385,0.973961385,0.973961385,1.878854799,1.806238091
ENSG00000213654,7.396836708,7.393285651,6.289683169,7.544185432,8.342312946,7.21326147,7.246522248,7.289933053,7.672117656,7.350950333,7.408519617,7.619585264
ENSG00000213657,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,3.572680245,0.973961385,0.973961385,0.973961385
ENSG00000213658,3.192771821,2.846960486,3.576986851,2.68132932,4.122474748,3.402937205,0.973961385,0.973961385,3.572680245,3.251651901,3.803170234,0.973961385
ENSG00000213661,0.973961385,0.973961385,1.300245262,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213667,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,1.806238091
ENSG00000213672,1.765582851,4.116726762,3.664660857,2.066725265,4.858361373,0.973961385,0.973961385,0.973961385,2.399328432,2.808271045,1.878854799,3.01729599
ENSG00000213673,0.973961385,0.973961385,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213676,4.366724674,5.541582731,6.280461128,5.392880211,4.706538164,2.648672864,4.793177495,3.700642946,3.926912337,3.864411633,4.958633182,5.02792927
ENSG00000213683,0.973961385,1.183905135,1.146307889,0.973961385,0.973961385,0.973961385,2.106423139,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213689,3.749675919,5.059521567,3.899632781,4.304889691,4.905614859,4.554441575,4.371572819,2.903622368,4.652123194,4.623235717,4.119908674,4.808711002
ENSG00000213693,0.973961385,1.183905135,2.234461848,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213694,2.648899539,4.239303719,3.664660857,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.399328432,0.973961385,2.430668888,2.330660671
ENSG00000213695,1.765582851,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213698,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,1.878854799,0.973961385
ENSG00000213699,2.273814282,4.116726762,3.87533658,0.973961385,0.973961385,0.973961385,2.106423139,0.973961385,3.572680245,3.590322521,3.140556213,1.806238091
ENSG00000213700,1.765582851,1.183905135,1.790634075,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.164894554,3.140556213,0.973961385
ENSG00000213701,0.973961385,1.183905135,1.439329451,2.066725265,0.973961385,0.973961385,0.973961385,0.973961385,3.926912337,0.973961385,0.973961385,0.973961385
ENSG00000213707,0.973961385,1.367142707,1.566176233,3.110962301,3.654026175,0.973961385,3.168355895,0.973961385,2.399328432,2.164894554,1.878854799,2.330660671
ENSG00000213713,0.973961385,1.183905135,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213714,0.973961385,0.973961385,1.439329451,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213717,0.973961385,0.973961385,1.439329451,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,3.102141425,0.973961385,0.973961385,1.806238091
ENSG00000213719,8.189890522,8.099417541,7.419526017,8.207893198,8.26288667,7.873595889,7.967029527,7.967574045,7.471396464,8.016894285,8.127055303,8.412661245
ENSG00000213722,5.005303347,4.395100017,4.080542709,3.710374101,4.475525407,3.895714752,4.793177495,3.700642946,4.211087762,4.094648731,4.119908674,5.488323675
ENSG00000213735,0.973961385,0.973961385,0.973961385,0.973961385,1.550931715,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213740,0.973961385,1.183905135,1.300245262,0.973961385,1.550931715,0.973961385,2.732968129,0.973961385,0.973961385,2.164894554,1.878854799,2.330660671
ENSG00000213741,7.127317089,4.948899045,5.688266267,6.765136733,5.474469473,7.126991678,7.030932428,7.070555529,6.920921838,7.185970507,7.520470858,6.709836238
ENSG00000213742,0.973961385,1.367142707,1.682765967,0.973961385,1.550931715,2.648672864,0.973961385,0.973961385,2.399328432,0.973961385,1.878854799,0.973961385
ENSG00000213750,0.973961385,0.973961385,0.973961385,2.066725265,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213752,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.164894554,0.973961385,0.973961385
ENSG00000213753,2.946314203,4.715407208,3.383828814,3.710374101,4.858361373,0.973961385,4.371572819,0.973961385,2.399328432,3.864411633,2.828842121,3.01729599
ENSG00000213754,0.973961385,0.973961385,2.155953456,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213757,2.273814282,1.367142707,2.308917569,2.68132932,0.973961385,0.973961385,3.502357774,0.973961385,3.926912337,4.763694449,3.614220655,2.330660671
ENSG00000213759,0.973961385,1.367142707,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213760,0.973961385,0.973961385,1.439329451,0.973961385,1.550931715,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,1.806238091
ENSG00000213762,3.586816843,2.846960486,3.417871594,4.597854534,1.961956464,4.262352439,4.001460606,2.903622368,3.572680245,3.864411633,3.803170234,3.666265936
ENSG00000213763,2.946314203,2.242867482,1.98482628,2.68132932,4.274208175,0.973961385,2.732968129,0.973961385,2.399328432,3.590322521,0.973961385,2.330660671
ENSG00000213772,0.973961385,0.973961385,0.973961385,2.066725265,1.550931715,2.648672864,0.973961385,0.973961385,0.973961385,2.808271045,0.973961385,0.973961385
ENSG00000213780,0.973961385,0.973961385,1.566176233,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213782,0.973961385,1.675796375,2.744116869,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,1.878854799,0.973961385
ENSG00000213787,0.973961385,0.973961385,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213790,0.973961385,0.973961385,1.146307889,0.973961385,1.550931715,2.648672864,2.106423139,0.973961385,0.973961385,2.808271045,2.430668888,1.806238091
ENSG00000213791,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.903622368,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213793,0.973961385,1.183905135,1.439329451,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213799,4.028842652,3.02110248,4.183077862,2.68132932,1.961956464,0.973961385,4.001460606,4.211061565,2.399328432,3.251651901,3.614220655,2.330660671
ENSG00000213801,0.973961385,2.648875386,2.234461848,2.066725265,1.550931715,0.973961385,0.973961385,0.973961385,0.973961385,2.164894554,2.430668888,1.806238091
ENSG00000213809,0.973961385,0.973961385,2.573392305,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.828842121,3.267468611
ENSG00000213820,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.106423139,0.973961385,0.973961385,2.164894554,0.973961385,0.973961385
ENSG00000213830,0.973961385,1.183905135,1.566176233,0.973961385,0.973961385,2.648672864,0.973961385,0.973961385,0.973961385,2.164894554,2.430668888,0.973961385
ENSG00000213839,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.732968129,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213842,0.973961385,0.973961385,1.566176233,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.399328432,0.973961385,0.973961385,0.973961385
ENSG00000213846,3.749675919,4.090910158,2.308917569,4.841251944,5.857551617,4.797234869,5.384677415,3.700642946,3.102141425,3.590322521,3.970214399,4.112272803
ENSG00000213851,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.430668888,0.973961385
ENSG00000213853,1.765582851,0.973961385,0.973961385,0.973961385,0.973961385,5.186564968,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213856,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,1.806238091
ENSG00000213857,0.973961385,0.973961385,0.973961385,0.973961385,1.961956464,0.973961385,2.106423139,0.973961385,2.399328432,0.973961385,0.973961385,1.806238091
ENSG00000213859,2.946314203,2.419197545,2.511678767,3.110962301,3.125168646,2.648672864,0.973961385,2.903622368,2.399328432,2.164894554,2.430668888,2.330660671
ENSG00000213860,2.273814282,0.973961385,1.439329451,0.973961385,0.973961385,0.973961385,2.732968129,0.973961385,0.973961385,0.973961385,3.396740887,3.267468611
ENSG00000213862,0.973961385,1.367142707,1.566176233,2.68132932,0.973961385,0.973961385,0.973961385,0.973961385,3.572680245,0.973961385,1.878854799,2.330660671
ENSG00000213864,0.973961385,0.973961385,1.300245262,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.7144481
ENSG00000213865,0.973961385,1.675796375,2.573392305,0.973961385,0.973961385,0.973961385,0.973961385,2.903622368,0.973961385,0.973961385,1.878854799,1.806238091
ENSG00000213866,4.150476891,2.499888442,2.379718567,3.44157733,2.955916334,4.554441575,5.018375296,0.973961385,2.399328432,3.864411633,5.109473024,5.157514946
ENSG00000213876,1.765582851,1.367142707,2.072925691,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.430668888,0.973961385
ENSG00000213881,0.973961385,1.183905135,1.439329451,2.066725265,2.281471541,0.973961385,3.773385596,0.973961385,2.399328432,2.164894554,2.828842121,1.806238091
ENSG00000213885,2.273814282,1.367142707,1.566176233,3.44157733,1.550931715,3.895714752,4.371572819,0.973961385,0.973961385,3.590322521,4.493613222,4.452468357
ENSG00000213886,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.399328432,0.973961385,0.973961385,0.973961385
ENSG00000213888,0.973961385,2.041945318,1.439329451,0.973961385,1.961956464,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213889,3.192771821,3.271468942,2.379718567,3.710374101,4.274208175,3.402937205,2.732968129,2.903622368,0.973961385,2.808271045,3.140556213,3.267468611
ENSG00000213891,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.164894554,0.973961385,0.973961385
ENSG00000213892,0.973961385,1.183905135,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213901,0.973961385,1.183905135,1.566176233,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213903,2.648899539,4.330378785,4.708217449,0.973961385,1.550931715,0.973961385,3.168355895,0.973961385,3.572680245,0.973961385,3.803170234,3.666265936
ENSG00000213904,3.192771821,2.242867482,2.379718567,3.110962301,1.550931715,0.973961385,2.106423139,2.903622368,2.399328432,2.164894554,3.614220655,2.7144481
ENSG00000213906,0.973961385,2.145901346,2.796812654,3.110962301,0.973961385,0.973961385,0.973961385,2.903622368,0.973961385,0.973961385,1.878854799,0.973961385
ENSG00000213917,0.973961385,0.973961385,1.146307889,0.973961385,0.973961385,0.973961385,2.106423139,0.973961385,0.973961385,2.164894554,0.973961385,0.973961385
ENSG00000213918,2.946314203,3.02110248,5.04959937,2.066725265,2.281471541,2.648672864,2.106423139,4.211061565,2.399328432,2.808271045,4.379472911,3.48060333
ENSG00000213920,1.765582851,2.499888442,1.98482628,2.066725265,1.961956464,0.973961385,0.973961385,2.903622368,0.973961385,2.164894554,2.430668888,2.330660671
ENSG00000213923,3.192771821,3.316720983,4.142933982,3.44157733,2.281471541,3.402937205,3.168355895,0.973961385,3.572680245,2.164894554,4.493613222,4.234803366
ENSG00000213928,0.973961385,3.224751421,3.483638088,2.68132932,1.550931715,0.973961385,2.106423139,2.903622368,2.399328432,0.973961385,3.396740887,2.7144481
ENSG00000213930,2.946314203,2.648875386,4.775406141,2.68132932,0.973961385,0.973961385,4.371572819,3.700642946,3.102141425,2.164894554,2.828842121,3.48060333
ENSG00000213931,0.973961385,0.973961385,1.146307889,0.973961385,3.859979525,0.973961385,0.973961385,0.973961385,0.973961385,2.164894554,0.973961385,0.973961385
ENSG00000213934,2.273814282,0.973961385,1.146307889,0.973961385,3.125168646,0.973961385,0.973961385,2.903622368,0.973961385,0.973961385,5.370760792,1.806238091
ENSG00000213935,0.973961385,0.973961385,0.973961385,2.066725265,1.550931715,0.973961385,2.106423139,0.973961385,0.973961385,2.164894554,0.973961385,2.330660671
ENSG00000213937,0.973961385,1.183905135,1.300245262,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213938,0.973961385,0.973961385,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213939,0.973961385,1.367142707,0.973961385,2.066725265,0.973961385,4.262352439,2.106423139,3.700642946,2.399328432,2.808271045,2.828842121,3.830736665
ENSG00000213942,0.973961385,0.973961385,1.300245262,0.973961385,1.961956464,2.648672864,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213943,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,1.806238091
ENSG00000213946,0.973961385,1.183905135,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000213949,2.273814282,2.242867482,2.573392305,2.68132932,4.040171192,0.973961385,0.973961385,0.973961385,0.973961385,2.808271045,3.970214399,3.267468611
ENSG00000213963,2.648899539,1.929912819,1.98482628,2.066725265,1.961956464,0.973961385,0.973961385,0.973961385,0.973961385,2.164894554,0.973961385,0.973961385
ENSG00000213965,1.765582851,2.846960486,3.451129562,3.110962301,2.955916334,3.402937205,3.773385596,0.973961385,3.102141425,3.251651901,2.828842121,2.7144481
ENSG00000213967,0.973961385,1.367142707,1.439329451,0.973961385,1.961956464,0.973961385,0.973961385,0.973961385,0.973961385,2.164894554,0.973961385,2.7144481
ENSG00000213970,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.106423139,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
